index,character,episode,line,season,show,characters_spoken,words_spoken
39131,Leonard,9, You were so worried that you smashed your face trying to check on me. You love me.,8,Big Bang Theory,83,17
39132,Sheldon,9," Yeah. Tell me those aren't the words of a man with a spider eating its way through his brain. Amy, you're a neuroscientist. Crack his skull open, spray some Raid in there.",8,Big Bang Theory,172,32
39135,Howard,9, I love that you're too good to pee in the kitchen sink.,8,Big Bang Theory,56,12
39137,Howard,9, And I love how your hair is always on the soap. It's like washing myself with a hamster.,8,Big Bang Theory,89,18
39138,Raj,9," Hey, guys. Sorry I am so late. I was on the phone with my mother.",8,Big Bang Theory,66,15
39140,Raj,9," Pretty good. She bought the book Eat, Pray, Love and used it to set my father's Mercedes on fire. So, what's up with you guys?",8,Big Bang Theory,127,25
39141,Howard,9, We're just saying all the things we love about each other.,8,Big Bang Theory,59,11
39142,Raj,9," Oh, like you and I did at couples therapy.",8,Big Bang Theory,43,9
39144,Leonard,9," Oh, what'd you get?",8,Big Bang Theory,20,4
39145,Sheldon,9," Oh, I ordered it before your surgery. It's the urn I was going to put you in.",8,Big Bang Theory,78,17
39146,Penny,9," Okay, that's morbid. Send it back.",8,Big Bang Theory,35,6
39147,Sheldon,9," I can't send it back, I had it engraved. Here lie the ashes of Leonard Hofstadter. He thought he was right, but his room mate knew better.â€ù",8,Big Bang Theory,142,27
39148,Leonard,9," That's funny. Boy, I'm gonna miss these painkillers.",8,Big Bang Theory,53,8
39149,Penny,9," Hey, why did you get two? I'm with stupid.",8,Big Bang Theory,43,9
39150,Sheldon,9," Oh, that one's mine.",8,Big Bang Theory,21,4
39152,Sheldon,10," Hello. I'm Doctor Sheldon Cooper, and welcome to Sheldon Cooper presents Fun with Flags, the final episode flagtacular. I knew it was coming. Still scary. Now, I'm sure you're thinking, the final episode? Who will stand between us and flag ignorance?",8,Big Bang Theory,251,41
39153,Amy,10, I know I was thinking that. Is this a show on flags or mind reading?,8,Big Bang Theory,69,15
39154,Sheldon,10," But the truth is I can no longer balance a full-time career, a popular Internet show, and a girlfriend.",8,Big Bang Theory,104,19
39155,Amy,10," And he really does have one, you jerks on the comment board.",8,Big Bang Theory,61,12
39156,Sheldon,10," So as they say, all good things must come to an end.",8,Big Bang Theory,53,12
39157,Amy,10, After only 232 episodes.,8,Big Bang Theory,25,4
39158,Sheldon,10, 233 if we include the one somebody forgot to press record on.,8,Big Bang Theory,62,12
39159,Amy,10, You said you weren't gonna bring that up.,8,Big Bang Theory,42,8
39160,Sheldon,10," And you said you pressed record. Anyway, please sit back, relax, and join us as we take our final lap, as indicated by the waving of this racing flag. And, of course, white flags can also represent surrender, the Stewards of Gondor, and the Japanese Minamoto clan, but I'm sure you remember that from episode sixty-two, White Flags, Who's Wavin' â€˜Em and Why?",8,Big Bang Theory,361,63
39161,Amy,10, That was a good one.,8,Big Bang Theory,21,5
39162,Sheldon,10, It was so good.,8,Big Bang Theory,16,4
39164,Raj,10," You know, I thought cleaning out a dead professor's office was gonna just be boring, but then I found his dentures and realized it's also gross.",8,Big Bang Theory,145,26
39165,Howard,10, Doesn't Professor Abbott's family want any of this stuff?,8,Big Bang Theory,58,9
39166,Leonard,10, I don't think he had a family.,8,Big Bang Theory,31,7
39167,Raj,10, That's rough.,8,Big Bang Theory,14,2
39168,Leonard,10," I know. You can spend your whole life working, and at the end all that's left are some papers in a box.",8,Big Bang Theory,104,22
39169,Howard,10," Makes you think. Oh, well.",8,Big Bang Theory,27,5
39170,Leonard,10," Hey. Hey, we're supposed to look through all this stuff before we throw it away in case it's important.",8,Big Bang Theory,104,19
39171,Howard,10, I did. It's all outdated or disproved.,8,Big Bang Theory,39,7
39172,Raj,10," I don't know. This old pen kind of proves gravity. When I tilt it, her bathing suit falls right off.",8,Big Bang Theory,101,20
39173,Howard,10," Oh, my dad used to have a pen like that. I dated it all through sixth grade.",8,Big Bang Theory,77,17
39174,Leonard,10, It still feels weird just throwing away his work like this.,8,Big Bang Theory,60,11
39175,Howard,10," Don't feel bad. Someday someone will be throwing out your work, too.",8,Big Bang Theory,69,12
39176,Leonard,10," That someone was Sheldon, and the day was yesterday. Hey, look at this. Dear Roger, to be opened upon your first great discovery. Love, Mom. Wow, look at the date. He saved this fifty years and never got to open it.",8,Big Bang Theory,216,41
39177,Howard,10, That's intense.,8,Big Bang Theory,16,2
39178,Raj,10, Poor Roger Abbott.,8,Big Bang Theory,19,3
39179,Howard,10, Roger Abbott sounds just like Roger Rabbit.,8,Big Bang Theory,44,7
39180,Raj,10," Roger Abbott, Roger Abbott, Roger Abbott. Oh, my God, Leonard, I know he's dead, but try it. It's fun. Roger Abbott, Roger Abbott.",8,Big Bang Theory,131,23
39183,Penny,10," Oh, Dan. My boss who didn't want to hire me and now's a little hug machine.",8,Big Bang Theory,76,16
39185,Penny,10, Aw.,8,Big Bang Theory,4,1
39187,Penny,10, I'll be right there. Bernadette's just parking the car.,8,Big Bang Theory,56,9
39189,Penny,10, Come on. She's not that bad.,8,Big Bang Theory,29,6
39191,Penny,10," I know she can be a little intense, but, I swear, she is so sweet once you get past all the",8,Big Bang Theory,92,21
39193,Penny,10, Oh. We were just talking about how much we love working with you. Isn't that right? Dan?,8,Big Bang Theory,89,17
39195,Sheldon,10," Over the years here at Fun With Flags, we've had an opportunity to learn, laugh, wonder.",8,Big Bang Theory,89,16
39196,Amy,10," And, yes, even shed a tear or two.",8,Big Bang Theory,35,8
39197,Sheldon,10, Like when you do a two-hour Fourth of July spectacular and it doesn't get recorded.,8,Big Bang Theory,84,15
39198,Amy,10, How many times do I have to say I'm sorry?,8,Big Bang Theory,43,10
39199,Sheldon,10, How about four thousand. One for every domino I set up to make that American flag. Please enjoy these highlights.,8,Big Bang Theory,114,20
39200,Sheldon,10," Crikey, what flag do we have today?",8,Big Bang Theory,36,7
39201,Amy,10," Australia, mate.",8,Big Bang Theory,17,2
39202,Sheldon,10, And now it's time for the speed round of Flag or Not a Flag.,8,Big Bang Theory,61,14
39204,Amy,10," Say, Betsy Ross, what you working on?",8,Big Bang Theory,38,7
39205,Sheldon,10, I have no idea. Because the story of me sewing the first American flag is unsupported poppycock.,8,Big Bang Theory,97,17
39206,Amy,10," Then who did sew it, hmm?",8,Big Bang Theory,26,6
39207,Sheldon,10, Don't ask me. I'm just a simple seamstress whose descendants are out to make a quick buck.,8,Big Bang Theory,91,17
39208,Sheldon,10," Fancy a dip, my dear?",8,Big Bang Theory,22,5
39209,Amy,10, I do.,8,Big Bang Theory,6,2
39210,Sheldon,10," Wait, that purple flag indicates that marine pests, such as jellyfish, are present.",8,Big Bang Theory,84,13
39211,Amy,10," Wow, that flag is a lifesaver.",8,Big Bang Theory,31,6
39212,Sheldon,10, No. This is. Stop looking at my legs.,8,Big Bang Theory,38,8
39215,Raj,10," When stuff like this gets me down, you know what I like to do?",8,Big Bang Theory,63,14
39216,Howard,10, Sing Hakuna Matata like an eight-year-old girl?,8,Big Bang Theory,48,7
39217,Raj,10," Wrong, smarty-pants. It's Everything Is Awesome from The Lego Movie.",8,Big Bang Theory,69,10
39218,Leonard,10, Look at these notebooks. They're full of pages and pages of data. He clearly spent years on this.,8,Big Bang Theory,98,18
39219,Howard,10, Mmm. It's just columns of random numbers. Toss it.,8,Big Bang Theory,51,9
39220,Leonard,10," Well, but what if this was a potential breakthrough for him? What if, what if this is the thing that would've finally let him open that bottle of champagne?",8,Big Bang Theory,157,29
39221,Raj,10," Maybe he didn't know what to pair champagne with. Strawberries, caviar, oysters. All good choices. Yeah, that look right there is why people eat before they come to your parties.",8,Big Bang Theory,179,30
39222,Leonard,10, This has to mean something.,8,Big Bang Theory,28,5
39223,Howard,10," Well, there's no discernible pattern that I can see, but it shouldn't be too hard to run the numbers and check.",8,Big Bang Theory,112,21
39224,Leonard,10," Well, maybe we can get some time on the supercomputer.",8,Big Bang Theory,55,10
39225,Howard,10, Sure. We could try multiple regressions with varying physical and experimental constants.,8,Big Bang Theory,90,12
39226,Leonard,10," Oh, we could run a pattern-matching algorithm against well-known unsolved physics problems.",8,Big Bang Theory,92,12
39227,Howard,10," Ooh, it might be a substitution cipher. We could start with basic cryptanalysis.",8,Big Bang Theory,81,13
39228,Raj,10, Or we could talk to this guy he used to share an office with.,8,Big Bang Theory,62,14
39229,Howard,10," Oh, let's do that.",8,Big Bang Theory,19,4
39230,Leonard,10," Because you don't know how to do cryptanalysis, do you?",8,Big Bang Theory,56,10
39231,Howard,10," Yeah, I'm not even sure if it's the right word.",8,Big Bang Theory,48,10
39233,Penny,10," So, Dan, you have a grandson. How old is he?",8,Big Bang Theory,45,10
39236,Penny,10, I heard he was being picked on by a mean kid.,8,Big Bang Theory,46,11
39240,Penny,10," Oh, I don't know. Maybe he didn't like the fact that you called his grandson a wuss.",8,Big Bang Theory,85,17
39242,Penny,10," Okay, look, I know what a good person you are, but sometimes people think you might come off a little harsh.",8,Big Bang Theory,109,21
39244,Penny,10," Yes, but once in a while, people think you're a little mean.",8,Big Bang Theory,61,12
39246,Penny,10," No. No, no, no. I think the cookie thing.",8,Big Bang Theory,42,9
39248,Amy,10, Action.,8,Big Bang Theory,8,1
39249,Sheldon,10," Welcome back. Our guest today is a returning fan favourite. He puts the reading in your rainbow, the Geordi in your La Forge, and the Kunta in your Kinte, Mr. LeVar Burton.",8,Big Bang Theory,173,32
39251,Sheldon,10," You do this, I delete your contact information.",8,Big Bang Theory,48,8
39253,Sheldon,10, While you watch me do it.,8,Big Bang Theory,26,6
39255,Sheldon,10," Well, since you're here, I'd like to get your opinion on something. In honour of Black History Month, I portrayed George Washington Carver in a loving tribute that my roommate called wildly racist. What do you think?  Hi. My name is George.",8,Big Bang Theory,241,42
39257,Sheldon,10," You heard him, Leonard. No, it's not racist.",8,Big Bang Theory,45,8
39259,Howard,10, Are we sure this is the place?,8,Big Bang Theory,31,7
39260,Raj,10, The doorman said this is the right building.,8,Big Bang Theory,45,8
39261,Leonard,10," I think if you're pulling up your pants, you're not a doorman. ",8,Big Bang Theory,64,12
39263,Leonard,10," Uh, I've been looking for a Professor Sharpe?",8,Big Bang Theory,46,8
39265,Leonard,10, Hi. We're from the university. We're trying to get some information about Professor Abbott.,8,Big Bang Theory,92,14
39266,Howard,10, We were cleaning out his office and found these books full of numbers.,8,Big Bang Theory,71,13
39267,Leonard,10, Any chance you know what it is?,8,Big Bang Theory,32,7
39269,Raj,10," I was thinking it might be some sort of interstellar coordinate system, maybe an updated version of Hubble's law. I keep seeing the number 90 repeating. That could be the angle of perturbation of a distant galaxy.",8,Big Bang Theory,214,37
39271,Leonard,10, Really?,8,Big Bang Theory,8,1
39273,Raj,10, Does it work?,8,Big Bang Theory,14,3
39274,Howard,10, Seriously?,8,Big Bang Theory,11,1
39275,Raj,10," Well, he could have been hit by a bus. You don't know.",8,Big Bang Theory,55,12
39277,Leonard,10," So, was there anything that Professor Abbott worked on during his life that came close to an accomplishment?",8,Big Bang Theory,109,18
39279,Raj,10," You were his colleague. How did your research turn out? Great. Hey, this is the apartment you get when you win a Nobel.",8,Big Bang Theory,120,23
39280,Raj,10," Well, you could be very frugal. I'm getting a little tired of everybody's sarcasm.",8,Big Bang Theory,83,14
39283,Penny,10," No. That's fine, but there's a difference between being tough and telling your friend her new pants look like a saggy diaper.",8,Big Bang Theory,126,22
39285,Penny,10," Yeah, you did. I felt so self-conscious, I had to return them.",8,Big Bang Theory,63,12
39287,Penny,10, You're doing it again.,8,Big Bang Theory,23,4
39289,Penny,10," Oh, come on, they don't hate you, all right? They're just a little intimidated. All you need to do is show everyone how sweet you really are.",8,Big Bang Theory,142,27
39291,Penny,10," No, come on. You are not going anywhere, all right? I am here for you, and we are gonna fix this together.",8,Big Bang Theory,107,22
39293,Penny,10, Even though your dress is ugly.,8,Big Bang Theory,32,6
39295,Sheldon,10," Well, my little flag-keteers, it looks like the last episode of Fun with Flags is at an end. If I could, I would run each and every one of you viewers up a flagpole and salute you. And if you touched the ground, burn you. I'd like to take a moment to personally thank Dr. Amy Farrah Fowler, who you may or may not know is the first woman to co-host a flag or banner-related Internet info-tainment show.",8,Big Bang Theory,403,78
39296,Amy,10," Take that, glass ceiling.",8,Big Bang Theory,26,4
39297,Sheldon,10," And if I may get serious for a moment, hosting this show has been one crazy ride. But with all its ups and downs, I wouldn't give it up for the world. Except for now, when I'm giving it up. Before I sign off, I'd, uh, I'd like to share with you all one last use for a white flag. It's good for times like this. Good night.",8,Big Bang Theory,323,68
39298,Amy,10," Cut. Sheldon, that was beautiful.",8,Big Bang Theory,34,5
39299,Sheldon,10, If you didn't press record,8,Big Bang Theory,27,5
39300,Amy,10, I pressed it.,8,Big Bang Theory,14,3
39302,Leonard,10," Well, that's it. That's the end of Roger Abbott.",8,Big Bang Theory,49,9
39303,Raj,10, And we still don't know who framed him.,8,Big Bang Theory,40,8
39304,Leonard,10, I still keep thinking about how an entire life can seemingly amount to nothing.,8,Big Bang Theory,80,14
39305,Howard,10," I guess the sad truth is, not everyone will accomplish something great. Some of us may just have to find meaning in the little moments that make up life.",8,Big Bang Theory,154,29
39306,Leonard,10, That's a nice way of looking at it.,8,Big Bang Theory,36,8
39307,Howard,10," Yeah for you, not for me. I went to space. I'm covered.",8,Big Bang Theory,56,12
39308,Leonard,10," You know what? This bottle was meant to celebrate an achievement. Let's make a pact. When one of us gets their first big breakthrough, we'll celebrate by opening this bottle of champagne and toasting Professor Abbott.",8,Big Bang Theory,218,36
39309,Howard,10, I love that.,8,Big Bang Theory,13,3
39310,Raj,10," Yeah, me, too.",8,Big Bang Theory,15,3
39311,Leonard,10," Then, of course, rubbing our success in Sheldon's face.",8,Big Bang Theory,56,9
39312,Raj,10," Oh, well, that's the best part.",8,Big Bang Theory,32,6
39313,Howard,10," Oh, yeah.",8,Big Bang Theory,10,2
39321,Penny,10, What?,8,Big Bang Theory,6,1
39330,Penny,10, Yeah. It comes from the swear jar we put money in when you curse.,8,Big Bang Theory,66,14
39332,Penny,10," Uh, well, you know your private bathroom?",8,Big Bang Theory,42,7
39334,Penny,10, That was supposed to be for the whole floor.,8,Big Bang Theory,45,9
39338,Penny,10," Well, then, maybe you shouldn't have named her Wheelchair Kathy.",8,Big Bang Theory,65,10
39344,Penny,10, Because this company needs you.,8,Big Bang Theory,32,5
39349,Penny,10, See? You don't have to be mean to get what you want.,8,Big Bang Theory,53,12
39352,Leonard,10, Hey.,8,Big Bang Theory,5,1
39353,Sheldon,10, Hello.,8,Big Bang Theory,7,1
39354,Leonard,10, How come you're up so late?,8,Big Bang Theory,28,6
39355,Sheldon,10," I posted the last episode of Fun with Flags hours ago, and not a single person cared enough to comment. All that effort for nothing.",8,Big Bang Theory,133,25
39356,Leonard,10," Mm. I know how you feel. I spent the day throwing out a man's entire career, and all that's left is an old bottle of champagne and a naked lady pen that Raj took when he thought no one was looking.",8,Big Bang Theory,198,41
39357,Sheldon,10, It's not the same thing. I don't think you know how I feel at all.,8,Big Bang Theory,67,15
39358,Leonard,10, Sad?,8,Big Bang Theory,5,1
39359,Sheldon,10, Hmm. You do get me. Someone left a comment.,8,Big Bang Theory,44,9
39360,Leonard,10, Yeah. What did they say?,8,Big Bang Theory,25,5
39361,Sheldon,10," Too bad your show is done. I kind of liked it. Leonard, did you hear that? Oh, the people are heartbroken. I can't take this away from the world. Fun with Flags is back.",8,Big Bang Theory,170,34
39362,Leonard,10, Congratulations.,8,Big Bang Theory,17,1
39363,Sheldon,10, Let's celebrate.,8,Big Bang Theory,17,2
39364,Leonard,10," Sheldon, that wasn't for you.",8,Big Bang Theory,30,5
39365,Sheldon,10," Oh, no, I'm not going to drink it. I just wanted to hear the pop. Yeah, I knew it was coming. Still scary.",8,Big Bang Theory,107,23
39367,Sheldon,10,  LeVar Burton?  LeVar Burton?  LeVar Burton?,8,Big Bang Theory,45,6
39369,Sheldon,10," You told me not to call, and I didn't know how else to give you the good news. Fun with Flags is back, and you can be in the next episode.",8,Big Bang Theory,139,31
39371,Sheldon,10," You, at least listen to the premise. Since you were born in Germany, I thought we could talk",8,Big Bang Theory,93,18
39373,Penny,11," Hey, how are things going with your parents?",8,Big Bang Theory,45,8
39374,Sheldon,11," You know, speaking of attorneys, if I ever needed a lawyer, I would not hire She-Hulk.",8,Big Bang Theory,87,16
39375,Penny,11," You know what? That was almost on topic. I'm gonna say good job, Sheldon.",8,Big Bang Theory,74,14
39376,Amy,11," Wait, She-Hulk's a lawyer?",8,Big Bang Theory,27,4
39377,Howard,11," Yeah, she works at a law firm in New York.",8,Big Bang Theory,43,10
39378,Sheldon,11," Yes, but she's the only monster at the firm. Between you, me and the wall, I think she's an affirmative action hire.",8,Big Bang Theory,117,22
39379,Raj,11," Anyway, Dad's gonna be here in town, so I won't be able to do Christmas dinner this year.",8,Big Bang Theory,90,18
39380,Amy,11," If you're not up to hosting Christmas dinner, I'm happy to do it. You can even bring your father.",8,Big Bang Theory,98,19
39381,Raj,11, That would be nice.,8,Big Bang Theory,20,4
39382,Amy,11," I've always wanted to do a traditional Victorian Christmas. Parlour games, goose and figgy pudding.",8,Big Bang Theory,100,15
39383,Sheldon,11," Ugh. English pudding. You get yourself all excited for pudding, and here comes a cake with raisins in it. I'm not going.",8,Big Bang Theory,121,22
39384,Amy,11, You're going.,8,Big Bang Theory,14,2
39385,Sheldon,11, Why do you hate me?,8,Big Bang Theory,20,5
39386,Amy,11, I don't hate you. I love you.,8,Big Bang Theory,30,7
39387,Sheldon,11," Well, you call it love, but it has a lot of raisins in it.",8,Big Bang Theory,59,14
39388,Raj,11," Amy, good luck getting these guys excited about a dinner with a theme. I gave up when no one cared about my Tom Hanks-giving.",8,Big Bang Theory,126,24
39390,Howard,11, I agree.,8,Big Bang Theory,9,2
39391,Leonard,11, Why not?,8,Big Bang Theory,9,2
39392,Penny,11," Me, too.",8,Big Bang Theory,9,2
39393,Raj,11, You guys suck.,8,Big Bang Theory,15,3
39395,Leonard,11," You know the best part of working in the clean room? No allergies. Check it out. Oh, that, that, that's a lot of oxygen.",8,Big Bang Theory,121,24
39396,Howard,11, We should get going to Amy's.,8,Big Bang Theory,30,6
39397,Leonard,11, Can you believe there was a time when we would have needed an array of giant Cherenkov telescopes to detect cosmic particles? And here we are building our own multi-wire detector like a couple of badasses.,8,Big Bang Theory,206,36
39398,Howard,11," I know. If we were still single, we'd be tripping over all that booty.",8,Big Bang Theory,71,14
39399,Leonard,11," Ladies do love a man dressed like a kitchen garbage bag. Oh, no.",8,Big Bang Theory,65,13
39400,Howard,11, How the hell did a pigeon get in here?,8,Big Bang Theory,39,9
39401,Leonard,11," You shut the loading doors, right?",8,Big Bang Theory,35,6
39402,Howard,11, I thought you did.,8,Big Bang Theory,19,4
39403,Leonard,11, Do you know what a disaster this is?,8,Big Bang Theory,37,8
39404,Howard,11," You mean 'cause this room isn't supposed to have dust in it, and we just let in a flying crap machine?",8,Big Bang Theory,103,21
39405,Leonard,11, What do we do? Should we call someone?,8,Big Bang Theory,39,8
39406,Howard,11, And tell them that we compromised all the equipment? Let's just get it out of here before anyone knows.,8,Big Bang Theory,104,19
39407,Leonard,11," Okay, how do we catch it?",8,Big Bang Theory,26,6
39408,Howard,11," Well, what if we turn off all the lights except for one, and it'll come to it.",8,Big Bang Theory,79,17
39409,Leonard,11, It's not a moth.,8,Big Bang Theory,17,4
39410,Howard,11, Don't yell at me. You're not gonna get any good ideas out of me if you're yelling.,8,Big Bang Theory,83,17
39411,Leonard,11," Okay, so if I remain calm, I'll get more gems like turn off the lights?",8,Big Bang Theory,72,15
39412,Howard,11," Great, we're turning on each other. That's just what the bird wants us to do.",8,Big Bang Theory,78,15
39414,Penny,11," So, Dr. Koothrappali, long flight?",8,Big Bang Theory,35,5
39416,Penny,11," Oh, that's rough.",8,Big Bang Theory,18,3
39418,Raj,11, Can we please talk about anything else?,8,Big Bang Theory,40,7
39420,Penny,11," Oh, great. Everything's good.",8,Big Bang Theory,30,4
39422,Penny,11," Yes, we did.",8,Big Bang Theory,13,3
39424,Raj,11, Dad.,8,Big Bang Theory,5,1
39426,Raj,11," Hey, Leonard. What's up? What? How did that happen? Yeah, okay. I'll be there as soon as I can. Sorry. I have to run to the university.",8,Big Bang Theory,136,27
39427,Amy,11, What's going on?,8,Big Bang Theory,17,3
39428,Raj,11, There's been a problem with an experiment. A bird got into the clean room.,8,Big Bang Theory,75,14
39430,Raj,11," Uh, no. You had a long flight. You stay here and relax.",8,Big Bang Theory,56,12
39432,Penny,11, You're just gonna leave him here?,8,Big Bang Theory,34,6
39434,Raj,11, Yup. Bye.,8,Big Bang Theory,10,2
39437,Sheldon,11," Yeah, I appreciate the ride.",8,Big Bang Theory,29,5
39439,Sheldon,11," Because in the last ten minutes, Santa came to town, kissed Mommy and ran Grandma over with a reindeer. I had a drunk uncle who did all those things. Nobody sings songs about him.",8,Big Bang Theory,180,34
39441,Sheldon,11," My uncle was accused of that, too. It turned out to be legal in Oklahoma.",8,Big Bang Theory,74,15
39443,Sheldon,11," Oh, we're not exchanging gifts.",8,Big Bang Theory,32,5
39445,Sheldon,11," Why should I? She knows that I don't like Christmas, and yet, every year, she forces me to celebrate it. Not only am I going to this foolish dinner against my will, at the Christmas tree lot, there was mistletoe, and she kissed me under it in public. Like we were the stars of a Tijuana sex show.",8,Big Bang Theory,297,58
39447,Sheldon,11," Yes, and she's not taking my feelings into account at all. Maybe it's time I teach her a lesson.",8,Big Bang Theory,97,19
39449,Sheldon,11," Hmm. It'd have to be something heinous, something that makes her as miserable as she's making me. Oh, I've got it. This is good.",8,Big Bang Theory,129,24
39451,Sheldon,11, I'm going to buy her a present.,8,Big Bang Theory,32,7
39453,Sheldon,11," With gift-giving, there's an implied social contract. If I show up tonight with a present, and she doesn't have one for me, she'll feel terrible.",8,Big Bang Theory,146,25
39455,Sheldon,11," Yes. Maybe she'll feel so guilty, she'll never make me celebrate the holidays again.",8,Big Bang Theory,85,14
39457,Sheldon,11," That's right. So stay on my good side, or I'll get you a little something, too.",8,Big Bang Theory,80,16
39459,Howard,11," Okay, here's the plan. I'm gonna put the food in the bag, and when he lands in the bag to eat it, we close it up.",8,Big Bang Theory,114,26
39460,Leonard,11, A Slim Jim?,8,Big Bang Theory,12,3
39461,Howard,11, It's all I could find. It'll work.,8,Big Bang Theory,35,7
39462,Leonard,11, Sure. If the pigeon's stoned or a trucker.,8,Big Bang Theory,43,8
39463,Howard,11," Okay, well, what's your plan?",8,Big Bang Theory,30,5
39464,Leonard,11, I told you my plan. Let's call Building Services and get help.,8,Big Bang Theory,63,12
39465,Howard,11, And admit that we contaminated the clean room?,8,Big Bang Theory,47,8
39466,Leonard,11," No, admit that you contaminated the clean room.",8,Big Bang Theory,48,8
39467,Howard,11, Why do you keep assuming it was me?,8,Big Bang Theory,36,8
39468,Leonard,11," Because you do this kind of thing all the time, and then you try to cover it up.",8,Big Bang Theory,81,18
39469,Howard,11, Like when?,8,Big Bang Theory,11,2
39470,Leonard,11," What about when you flipped the Mars Rover, or lost Koothrappali's dog, or almost drove off with that baby?",8,Big Bang Theory,108,19
39471,Howard,11," Again, it looked like my car, and the baby didn't even cry until his mother punched me with her keys.",8,Big Bang Theory,102,20
39472,Leonard,11," Fine, put the Slim Jim in the garbage bag.",8,Big Bang Theory,43,9
39473,Howard,11," Well, what if you said it without sounding so condescending?",8,Big Bang Theory,61,10
39474,Leonard,11," I can try, but your plan has the words garbage bag and Slim Jim in it.",8,Big Bang Theory,71,16
39475,Raj,11," Hey, what's going on?",8,Big Bang Theory,22,4
39476,Leonard,11, Oh. Genius here wants to catch a bird with a garbage bag and a Slim Jim.,8,Big Bang Theory,73,16
39477,Raj,11, Should have put it in the bag first.,8,Big Bang Theory,37,8
39479,Penny,11," So, if you don't mind me asking, do you think you might start dating again?",8,Big Bang Theory,76,15
39481,Penny,11," No, but if things don't work out with me and Leonard, I'll give you a call. Wait. How much do you talk about Star Trek?",8,Big Bang Theory,120,25
39482,Amy,11," Okay, let's get this Victorian party started. I've done some research about some traditional parlour games we can play.",8,Big Bang Theory,120,19
39483,Penny,11, Like what?,8,Big Bang Theory,11,2
39484,Amy,11," Well, there's a fun one called Ball of Wool. You take a ball of wool, and you put it right in the centre of the table. Then people sit on opposite sides of the table and try to blow the wool off.",8,Big Bang Theory,196,42
39485,Penny,11," Sorry. She's taken, too.",8,Big Bang Theory,25,4
39487,Howard,11, You know what I think your problem is? You're jealous because you and I used to be best friends until Koothrappali came along.,8,Big Bang Theory,127,23
39488,Leonard,11, And you found somebody you could push around?,8,Big Bang Theory,46,8
39489,Raj,11, Hey.,8,Big Bang Theory,5,1
39490,Howard,11, Stay out of this.,8,Big Bang Theory,18,4
39491,Raj,11, Okay.,8,Big Bang Theory,6,1
39492,Howard,11," You know, maybe I'm best friends with Raj because he doesn't think he's smarter than me.",8,Big Bang Theory,89,16
39493,Raj,11, Actually.,8,Big Bang Theory,10,1
39494,Howard,11," I said, stay out of it.",8,Big Bang Theory,24,6
39495,Leonard,11," No, no, no. No, Raj, go ahead, say what you were gonna say.",8,Big Bang Theory,60,13
39496,Raj,11," All I'm gonna say is you guys need to stop this right now. It. it's bad enough that my parents are fighting, now I have to hear the two of you? And who cares who's smarter? If it's Leonard or me or, you know, it's Christmas, let's say it's Howard.",8,Big Bang Theory,248,50
39497,Howard,11," Well, if you're so smart, you get the bird out.",8,Big Bang Theory,48,10
39498,Raj,11," No, you're the one who let him in.",8,Big Bang Theory,35,8
39499,Howard,11, How do you know it wasn't Leonard?,8,Big Bang Theory,35,7
39500,Raj,11, Come on.,8,Big Bang Theory,9,2
39503,Sheldon,11," No, it's not good enough. It has to be perfect.",8,Big Bang Theory,48,10
39505,Sheldon,11," Hmm. Let's see, what do I know about Amy? She loves medieval literature, Chaucer's her favourite. And her eyes sparkle when she watches old French movies. I enjoy how harp music causes her fingers to dance as if she's playing along.",8,Big Bang Theory,233,41
39507,Sheldon,11," I do. Now, let's find the kind of gift that makes her feel small and worthless.",8,Big Bang Theory,80,16
39509,Amy,11, You won.,8,Big Bang Theory,9,2
39510,Penny,11," Certainly doesn't feel like it, does it?",8,Big Bang Theory,41,7
39512,Penny,11," Oh, I guess that's where Raj gets it from.",8,Big Bang Theory,43,9
39514,Penny,11," Hey, you know, Raj is dating a doctor who works a lot. Him and his mom have a type. You, you got to laugh at that, right? No? All right.",8,Big Bang Theory,137,30
39517,Sheldon,11, Correct.,8,Big Bang Theory,9,1
39519,Sheldon,11, There's an argument for that. But I want to make sure.,8,Big Bang Theory,55,11
39523,Leonard,11," Okay. On the count of three, I'll shoot the fire extinguisher and get him airborne. Howard, you wave the blanket and guide him towards the exit. Raj, you hold open the curtain so he can fly out.",8,Big Bang Theory,195,37
39524,Howard,11, Are you sure a dummy like me can handle something as complicated as a blanket?,8,Big Bang Theory,79,15
39525,Leonard,11, Do you want the fire extinguisher?,8,Big Bang Theory,35,6
39526,Howard,11," Yeah, I do.",8,Big Bang Theory,12,3
39527,Leonard,11, Great. Here you go.,8,Big Bang Theory,20,4
39528,Howard,11," Okay. One, two, three.",8,Big Bang Theory,23,4
39529,Raj,11," Uh, you have to take the pin out.",8,Big Bang Theory,34,8
39530,Leonard,11," You miss the blanket now, don't you?",8,Big Bang Theory,37,7
39531,Howard,11," On three. One, two, three.",8,Big Bang Theory,27,5
39532,Raj,11, What did you do?,8,Big Bang Theory,17,4
39533,Howard,11," It was an accident. Oh, my God. Oh, my God.",8,Big Bang Theory,44,10
39534,Leonard,11," Relax, it wasn't your fault.",8,Big Bang Theory,29,5
39535,Howard,11," Uh, maybe it's just stunned.",8,Big Bang Theory,29,5
39536,Raj,11," Dude, it's not breathing.",8,Big Bang Theory,26,4
39537,Howard,11," Oh, no. I killed it. Oh, not again.",8,Big Bang Theory,36,8
39538,Raj,11," What do you mean, not again?",8,Big Bang Theory,29,6
