index,character,episode,line,season,show,characters_spoken,words_spoken
38821,Barney,24," I'll call you. You look beautiful, by the way. And here I thought it was too late for sundresses.",6,How I Met Your Mother,98,19
38823,Barney,24, Challenge accepted.,6,How I Met Your Mother,20,2
38827,Lily,24, Best man? You're being summoned.,6,How I Met Your Mother,33,5
38828,Ted,24," Geez, what now?  I heard the groom needed me.",6,How I Met Your Mother,46,9
38830,Barney,24, What do you think of this tie?,6,How I Met Your Mother,31,7
38831,Ted,1," Children, if there is a major theme in this story, and I swear, it's almost, really, not quite at the end of the story.This is timing. The timing makes all the difference. For example, I never met your mother if it was not for a wedding.The last of the weddings that I thought would be.",7,How I Met Your Mother,287,55
38833,Barney,1, What do you think of this tie?,7,How I Met Your Mother,31,7
38834,Ted,1," Thank you, God. Barney Stinson needs you just before her marriage, is that there must be a dead prostitute in the closet, right?",7,How I Met Your Mother,129,23
38835,Barney,1, This one is better?,7,How I Met Your Mother,20,4
38836,Ted,1," The tie is well, and you know, this is perfectly normal pinball shortly before his marriage.",7,How I Met Your Mother,93,16
38837,Barney,1," I'm not scared. It's just that I think once I'd put this tie, I could never remove it. I should wear it again and again. And of course this tie is fine now, but how I will cope when it becomes big and it annoy me? Do I made a mistake? Is what I would have been happier with the other tie? Ted, I can tell you a big secret?",7,How I Met Your Mother,323,70
38838,Ted,1," Yeah, sure.",7,How I Met Your Mother,12,2
38839,Barney,1, I do not really talk about the tie.,7,How I Met Your Mother,36,8
38840,Ted,1," Yeah, I realized that Barney.",7,How I Met Your Mother,30,5
38841,Barney,1, I wonder if this will be a disaster. And if it was the worst of all marriage?,7,How I Met Your Mother,78,17
38842,Ted,1, Impossible. It has already been the worst of all marriage.,7,How I Met Your Mother,59,10
38843,Barney,1, That of Punchy.,7,How I Met Your Mother,16,3
38844,Ted,1, Marshall has really ruined all that.,7,How I Met Your Mother,37,6
38845,Ted,1, The story of Uncle Marshall has ruined everything in my friend's wedding Punchy starts in September 2011.,7,How I Met Your Mother,106,17
38847,Ted,1, Punchy asked me to be his witness.,7,How I Met Your Mother,35,7
38849,Ted,1, Hi. Guys before you go that you bother to read my toast for the wedding?,7,How I Met Your Mother,73,15
38850,Barney,1," Yeah, no problem, of course.",7,How I Met Your Mother,29,5
38851,Ted,1, Ok,7,How I Met Your Mother,3,1
38853,Barney,1, Woow.,7,How I Met Your Mother,6,1
38854,Ted,1, There are several different versions.,7,How I Met Your Mother,38,5
38855,Robin,1," Ted, why you work so hard on this speech? Punchy has applied with a karaoke microphone in a bowling alley.",7,How I Met Your Mother,107,20
38856,Ted,1," Ok, I have never said that, but over the years, some of my friends from high school asked me to give speeches at their weddings, and they have not gone well.",7,How I Met Your Mother,158,31
38859,Ted,1," These marriages have become associated as the worst moment of my life. The love between Joel and Mora is magnificent. I thought I had the same thing... Until my fiancee left me at the altar last week. I was asked not to talk about that, so I will not do. I sit in front of her home at night sometimes. It changed hairstyle.  After losing my job last week, I asked not to give this toast...  No, no, no! The happy couple should hear. It's over. But from the ashes of your divorce statistically probable, hope can be reborn. That is why I opened my own architectural firm Mosbius Designs.  Mosbius Designs went bankrupt. But the love of Alex and Jessica reminds us that... Oh, my God!",7,How I Met Your Mother,683,127
38862,Robin,1, Wow. Punchy has posted weaknesses of your life?,7,How I Met Your Mother,48,8
38863,Ted,1," Oh, not that much. Now I am a total disaster for all my old high school friends. And a lot of people in Finland are the big stuff. This is why I have to type this toast.",7,How I Met Your Mother,170,37
38864,Barney,1," Ted, you can hit you something else to this marriage.Let the big binder. The only thing you have to bring it to Cleveland.",7,How I Met Your Mother,123,23
38865,Ted,1, This fall I became the youngest designer in the history of New York by building a skyscraper. This earned me a brilliant article in a magazine. I plan to frame it. Uncle Barney had different plans.,7,How I Met Your Mother,198,36
38866,Barney,1," Here's your speech. ""In single file, girls. No big. """,7,How I Met Your Mother,54,10
38867,Ted,1, This is ridiculous.,7,How I Met Your Mother,20,3
38868,Barney,1," Yeah, you're right. This is Cleveland. ""In single file, girls. """,7,How I Met Your Mother,65,11
38870,Ted,1, I will not Punchy's wedding to brag... cover of a magazine.,7,How I Met Your Mother,60,11
38871,Robin,1," Barney, he did not need your advice. You never called Nora.",7,How I Met Your Mother,60,11
38873,Ted,1," Children, you remember Nora. But the other day...",7,How I Met Your Mother,50,8
38874,Barney,1, I'll call you.,7,How I Met Your Mother,15,3
38877,Robin,1, Or you called? It's not that I want to know. So what? I do not care. You did?,7,How I Met Your Mother,78,18
38878,Barney,1, I did not call.,7,How I Met Your Mother,16,4
38879,Robin,1," Slim, Barney. I was really, really, really for both of you.Who wants chicken wings?",7,How I Met Your Mother,84,14
38880,Lily,1," Me. Or maybe we should make the hot sauce on Barney, now that's a sissy.",7,How I Met Your Mother,73,15
38881,Barney,1," I'm not a wimp. Nora wanted a professional. Not me.That's it. And yes, Robin, I want chicken wings.",7,How I Met Your Mother,100,18
38882,Lily,1, Cannibal.,7,How I Met Your Mother,10,1
38883,Robin,1," Ok, next tour for me.",7,How I Met Your Mother,22,5
38884,Marshall,1," Oh no, no, it does that.",7,How I Met Your Mother,25,6
38885,Ted,1, Lily and Marshall had just heard that they have a baby.,7,How I Met Your Mother,56,11
38888,Marshall,1, I can not wait to tell everyone.,7,How I Met Your Mother,33,7
38889,Lily,1," Baby, no one can tell anyone. Not before three months. I do not want you to have bad luck.",7,How I Met Your Mother,91,19
38890,Marshall,1," It's a bit superstitious, do not you think?",7,How I Met Your Mother,44,8
38891,Lily,1," Whenever you take a plane, you lick.",7,How I Met Your Mother,37,7
38892,Marshall,1, Has it been crashed once?,7,How I Met Your Mother,26,5
38893,Lily,1, Do not say a word until we know that all is well. Ok?,7,How I Met Your Mother,54,13
38894,Marshall,1," Ok, so everything will be okay. Promised.",7,How I Met Your Mother,42,7
38895,Lily,1, How can you guarantee that?,7,How I Met Your Mother,28,5
38898,Marshall,1, I'm so happy. I do not know how we will keep this secret for three months.,7,How I Met Your Mother,75,16
38899,Lily,1, Relax. It will be easy.,7,How I Met Your Mother,24,5
38901,Lily,1," Four beer, plus a non-alcoholic.",7,How I Met Your Mother,33,5
38903,Ted,1, So we all went to my hometown where we had planned to celebrate the marriage of Punchy. Uncle Barney had other plans.,7,How I Met Your Mother,118,22
38904,Barney,1," Stand ready, Cleveland. The last guy who has conned you so hard and then disappeared was LeBron James.",7,How I Met Your Mother,103,18
38905,Robin,1, You're going to try to make you anybody here?,7,How I Met Your Mother,46,9
38906,Barney,1, What?,7,How I Met Your Mother,6,1
38907,Robin,1," My God, Barney, tonight is a magical night between the annoying friend of Ted and that is what this-face. A little respect.",7,How I Met Your Mother,124,22
38908,Barney,1," It's not just be someone. This is a market survey. You see, my legendary success rate of 83%...",7,How I Met Your Mother,96,18
38909,Ted,1, 17. He always reverse.,7,How I Met Your Mother,23,4
38910,Barney,1,"... never happens by accident. Each technique used to drag a woman has been thoroughly field tested. By eliminating improper techniques in small markets like Cleveland. I know which will go to New York. For example, tonight marks the inauguration of the escaped prisoner. Do prisoners on the run are sexy?",7,How I Met Your Mother,305,51
38912,Barney,1, We'll never know unless I try tonight.,7,How I Met Your Mother,39,7
38914,Marshall,1, You really feel this ring now.,7,How I Met Your Mother,31,6
38919,Lily,1," Oh, no, thank you.",7,How I Met Your Mother,19,4
38921,Lily,1," Let's be crazy! You're going to drink for two tonight, baby.",7,How I Met Your Mother,61,11
38922,Marshall,1, I'll do it for the child.,7,How I Met Your Mother,26,6
38924,Marshall,1," During the season of super bowl, but if they mean the super bowl. Go Vikings.",7,How I Met Your Mother,78,15
38925,Barney,1," Prisoners on the run are not sexy. At the same time it was a faulty concept. Next step, the patient zero.",7,How I Met Your Mother,106,21
38926,Robin,1," Lily, you go getting drunk tonight.",7,How I Met Your Mother,36,6
38927,Lily,1," That's all you, baby.",7,How I Met Your Mother,22,4
38928,Marshall,1, I'd to 4 glasses without eating.,7,How I Met Your Mother,33,6
38929,Lily,1, In nine months I would push a baby Eriksen with a pumpkin head out of my hoo-haa. I think Dad can handle a few cocktails and more.,7,How I Met Your Mother,131,27
38930,Marshall,1, Well done.,7,How I Met Your Mother,11,2
38931,Lily,1, Hakuna Matata!,7,How I Met Your Mother,15,2
38932,Marshall,1, I gotta go get some air.,7,How I Met Your Mother,25,6
38933,Ted,1," Children, do you remember when I told you that Marshall has ruined the marriage of Punchy?  It was not that.",7,How I Met Your Mother,109,20
38934,Robin,1," My God, have you seen this guy. I want Barney is my new boyfriend. No, thank you.",7,How I Met Your Mother,82,17
38935,Lily,1, Wait a minute. It's your voice of truth.,7,How I Met Your Mother,41,8
38936,Robin,1, My what?,7,How I Met Your Mother,9,2
38937,Lily,1," Whenever you try to pretend that you're kidding but in fact it is profoundly true, you are using that voice.",7,How I Met Your Mother,109,20
38940,Robin,1, I would like the Spice Girls back together. They were awesome. The worst.  It was me. I farted. It is this type.  birthday gift from my father. All I want from him is that he tells me he loves me. Just kidding.This pen is sufficient. It's enough. It is completely sufficient.,7,How I Met Your Mother,276,51
38942,Lily,1," Oh, my God. You always have feelings for Barney. Admit it, you still have feelings for Barney.",7,How I Met Your Mother,95,17
38943,Robin,1," You're more drunk than I thought. I mean, look at this type.",7,How I Met Your Mother,61,12
38944,Barney,1," Wait, wait, wait, before you leave, please do respond to this survey to help me better to seduce you in the future.What does not work for you in this game of seduction? Does A do not you think that I hold a bailiff of the world? B or fingernails disgusts you?  Sea...",7,How I Met Your Mother,268,52
38947,Ted,1, Wait. You encourage me to cry at your own wedding?,7,How I Met Your Mother,51,10
38949,Barney,1," Take that. Shows them how much you're great. Say your ad, not ashamed, say that.",7,How I Met Your Mother,81,15
38950,Ted,1," I've told you, I'm not here to brag, ok?",7,How I Met Your Mother,41,9
38951,Marshall,1," That's it. You're too polite to brag. Well, fine. Let me do it. Because the only person on Earth who loves more than Ted Mosby Marshall Eriksen Marshall Eriksen is drunk. So here we go.",7,How I Met Your Mother,186,35
38954,Ted,1," Children, do you remember when I see have said that Marshall would ruin the marriage of Punchy and Kelly? It was not that either.",7,How I Met Your Mother,130,24
38955,Robin,1, Barney and I have tried and failed. It was there two years. Why would I start? It would not make sense.,7,How I Met Your Mother,104,21
38956,Lily,1," It does not make sense. It's chemistry. Listen, I always them a sixth sense for these things. And now that I'm pregnant... deep in me in my uterus, I see things more clearly. You and Barney have that kind of chemistry that is still there.",7,How I Met Your Mother,239,45
38957,Robin,1, Really? That's why he tries to Lebron anything that moves?,7,How I Met Your Mother,59,10
38958,Barney,1," It does not work for you because A vampires are offside, B or pretend that I invented Facebook was a bit too?",7,How I Met Your Mother,110,22
38960,Lily,1, You're the reason why he never called Nora. You're the reason why he only tests tonight. And you're the reason why he continues to try to impress. Chemistry.,7,How I Met Your Mother,158,28
38961,Marshall,1," Wow! Ted! It's really you on the cover of New York.Now, you say ""yes.""",7,How I Met Your Mother,71,14
38962,Ted,1, Stop please.,7,How I Met Your Mother,13,2
38964,Ted,1," You know what, Clay? It's nothing.",7,How I Met Your Mother,35,6
38965,Marshall,1," You know what? This is not nothing. Clay, my friend Ted has designed a building, Clay. What do you do, Clay?",7,How I Met Your Mother,109,21
38967,Marshall,1," Hear, hear, Clay. No major publication does write about your small agency?",7,How I Met Your Mother,75,12
38969,Marshall,1," Oh my God, look at this little baby. She's so cute. All I want is to put her little feet in my mouth. You have created something really beautiful.",7,How I Met Your Mother,147,29
38971,Ted,1," I mean, it's still huge... The building, you know?",7,How I Met Your Mother,51,9
38972,Marshall,1," Hey, kid.  So this little angel is already every night?",7,How I Met Your Mother,56,10
38973,Ted,1, I spent many sleepless nights... to design this building. Nothing symbolism there.,7,How I Met Your Mother,83,12
38974,Robin,1, Forget it. There is no chemistry between Barney and me. It's over.,7,How I Met Your Mother,67,12
38975,Lily,1, Oh really? Prove it. Go talk to him.,7,How I Met Your Mother,37,8
38976,Robin,1, Why should I tell him about that?,7,How I Met Your Mother,34,7
38977,Lily,1," Because in the depths of himself, even if he does not know yet, Barney wants to be with you. And if it does not happen, he deserves to know.",7,How I Met Your Mother,141,29
38978,Robin,1," Well. Barney, just to make things clear...",7,How I Met Your Mother,43,7
38979,Barney,1," I know what you gonna say. Show in Cleveland, how it goes.",7,How I Met Your Mother,59,12
38981,Robin,1, Barney... I...,7,How I Met Your Mother,15,2
38983,Barney,1," Sorry. Oh, my God, this is Nora. She finally ended up reminding me.",7,How I Met Your Mother,68,13
38984,Robin,1," Wait, you said you'd never recalled.",7,How I Met Your Mother,37,6
38985,Barney,1," I lied. I called, like, five times. Wait, wait! You guys you know better than anyone how I show this stuff. Will you help me please? I would like just once to see what it feels like when you do not quite fair.",7,How I Met Your Mother,210,43
38986,Robin,1, Yeah.,7,How I Met Your Mother,6,1
38987,Barney,1, Hi Nora. Thank you for reminding me. The reason I'm calling...,7,How I Met Your Mother,63,11
38988,Robin,1, To tell you how I feel.,7,How I Met Your Mother,24,6
38989,Barney,1, To tell you how I feel.,7,How I Met Your Mother,24,6
38990,Robin,1, I know it did not work the first time...,7,How I Met Your Mother,41,9
38991,Barney,1, I know it did not work the first time...,7,How I Met Your Mother,41,9
38992,Robin,1,... and it makes no sense...,7,How I Met Your Mother,28,6
38993,Barney,1,... and it makes no sense...,7,How I Met Your Mother,28,6
38994,Robin,1,... but I can not help thinking that goes well together.,7,How I Met Your Mother,56,11
38995,Barney,1,... but I can not help thinking that goes well together.,7,How I Met Your Mother,56,11
38996,Robin,1, Is there a part of you that wants to try again?,7,How I Met Your Mother,48,11
38997,Barney,1, Is there a part of you that wants to try again?,7,How I Met Your Mother,48,11
39000,Marshall,1," Baby, I can not do that. I have to tell someone that we are pregnant.",7,How I Met Your Mother,70,15
39001,Lily,1," Eriksen, be strong. Keep it a secret.",7,How I Met Your Mother,38,7
39002,Marshall,1, There are babies everywhere. It's minefield of sweetness. Look at this little b*st*rd.,7,How I Met Your Mother,87,13
39003,Lily,1," Marshall, stop that. Remains strong. Can not you let me hold a little baby with his little cheeks... so cute... and little arms and little legs... This little b*st*rd has dimples. We will tell everyone I'm pregnant.",7,How I Met Your Mother,216,37
39004,Marshall,1, Yeah!,7,How I Met Your Mother,6,1
39006,Ted,1, Are you okay?,7,How I Met Your Mother,14,3
39007,Robin,1, No. And you?,7,How I Met Your Mother,13,3
39008,Ted,1, Not really. Want to talk?,7,How I Met Your Mother,26,5
39009,Robin,1, Not even a little bit.,7,How I Met Your Mother,23,5
39010,Ted,1, It might help you feel better.,7,How I Met Your Mother,31,6
39011,Robin,1," Okay, well, we'll make a deal. You go first and then I still do not tell you what's wrong.",7,How I Met Your Mother,91,19
39012,Ted,1," Okay. All my friends from high school, are there with their wives and children. And me? My appointment is a dirty magazine.",7,How I Met Your Mother,124,22
39013,Robin,1," As in high school. Sorry, I had to.",7,How I Met Your Mother,36,8
39014,Ted,1," I've always believed in fate, you know? I will go in a magazine Bagel, I would see a pretty girl in the queue reading my favorite novel, whistling the song I had all week in my head, and I would think, ""Wow, this is perhaps the good. "" Now I think ""I just know that bitch will take the latest Bagel.""",7,How I Met Your Mother,301,61
39015,Robin,1, You've been too focused on your work.,7,How I Met Your Mother,38,7
39016,Ted,1," No, it's more than that. I stopped believing. Not like some depressed, I cry during my speech. Not the way I had not even noticed, until tonight. It's just that every day I think I believe a little less and a little less and less. And... it sucks. What should I do about it, Scherbatsky?",7,How I Met Your Mother,288,55
39017,Robin,1, You're Ted Mosby. You do it again to believe it.,7,How I Met Your Mother,49,10
39018,Ted,1," What, in fate?",7,How I Met Your Mother,15,3
39019,Robin,1," A chemistry. If there is alchemy, you just need another thing.",7,How I Met Your Mother,63,11
39020,Ted,1, What is it?,7,How I Met Your Mother,12,3
39021,Robin,1, The timing. But the timing is a bitch.,7,How I Met Your Mother,39,8
39022,Ted,1," Hey, we always have our market 40 years? If you are still only 40 years...",7,How I Met Your Mother,75,15
39023,Robin,1," I'm all yours. Unrelated, architects make a lot?",7,How I Met Your Mother,49,8
39024,Ted,1, Not enough.,7,How I Met Your Mother,12,2
39025,Robin,1, sh1t.,7,How I Met Your Mother,6,1
39027,Robin,1," Ok, promise me two things. One, believe in you again, and two, do not cry during the toast, Schmosby.",7,How I Met Your Mother,102,19
39028,Ted,1, I promise.,7,How I Met Your Mother,11,2
39029,Lily,1, We're having a baby.,7,How I Met Your Mother,21,4
39030,Robin,1, For real?,7,How I Met Your Mother,10,2
39031,Lily,1, For real.,7,How I Met Your Mother,10,2
39034,Ted,1, We are here tonight to celebrate love. The love that brings us a new life...,7,How I Met Your Mother,77,15
39035,Marshall,1, Hey!  This is not a whiner. They are tears of joy. Ted is happy for his friends because it's the best guy I know. And do you know why he is happy? For the beautiful young lady is pregnant here.,7,How I Met Your Mother,194,40
39037,Ted,1, It turns out that...,7,How I Met Your Mother,21,4
39041,Marshall,1," In the season's Super Bowl, but if they mean the Super Bowl. Go Vikings!",7,How I Met Your Mother,73,14
39046,Ted,1, And that's how Marshall has destroyed the marriage of Punchy. But we did not care. It would be a sixth member in our family.,7,How I Met Your Mother,125,24
39048,Ted,1," No marriage will be as bad as that one, huh?",7,How I Met Your Mother,45,10
39049,Barney,1," I chose the right tie, huh?",7,How I Met Your Mother,28,6
39050,Ted,1," You've nailed. And be glad it is not the tie-duck. Oh, the tie-duck.",7,How I Met Your Mother,69,13
39051,Ted,1, This is a good story. I will return. We are not even close to the end.,7,How I Met Your Mother,71,16
39052,Barney,1," You're a good best man, Ted. You'll cry during the toast, right?",7,How I Met Your Mother,65,12
39053,Ted,1," Oh, I'll cry too.",7,How I Met Your Mother,18,4
39055,Barney,1, Between.,7,How I Met Your Mother,9,1
39056,Lily,1," Ted, the bride wants to see you. Seriously? Will you be wearing this tie?",7,How I Met Your Mother,74,14
39057,Marshall,2," Oh my God, guys, I still have a hangover. Did I really ruin a marriage?",7,How I Met Your Mother,72,15
39058,Ted,2," No, you did not ruin a marriage. Only reception.",7,How I Met Your Mother,49,9
39059,Robin,2, And Miztva Bar next door.,7,How I Met Your Mother,26,5
39060,Lily,2, And my dress. And your dress. You put a dress at one point.,7,How I Met Your Mother,60,13
39061,Marshall,2," Ok, you know what, it's good. I'll be a father, and I want to be the kind of man that my child can watch. Therefore, new resolution... I will never drunk! I'm serious!",7,How I Met Your Mother,168,33
39062,Ted,2," Children, this is not your Uncle Marshall was a problem with the drink. But every time he was a good resolution, we knew about that...",7,How I Met Your Mother,135,25
39065,Marshall,2, I've done it again!,7,How I Met Your Mother,20,4
39066,Ted,2, But I lost a bit in the story.,7,How I Met Your Mother,31,8
39069,Lily,2, What happened to your leg?,7,How I Met Your Mother,27,5
39070,Barney,2," Oh, nothing. I must have coffee with Nora. She is still angry, so I need some ""sympathy points"". She loves musicals, so I'll tell him that I fell off stage during a performance of ""Man of La Mancha."" What do you think?",7,How I Met Your Mother,219,42
39071,Ted,2, Lose the cast.,7,How I Met Your Mother,15,3
39072,Barney,2, A one-man show... I love it!,7,How I Met Your Mother,29,6
39073,Lily,2, Let us be clear... this woman is angry against you because you lied to him. So your solution is to claim that you broke your leg?,7,How I Met Your Mother,130,26
39074,Barney,2," You're right. A cervical neck brace! Thank you, Lil. I should have to talk to you soon. I trained all day with these crutches and one who has left in my hall is likely to need it.",7,How I Met Your Mother,180,37
39075,Ted,2," Well, I have good news. As you know, I recently decided to start out and see the girls.",7,How I Met Your Mother,88,18
39079,Ted,2," Uh, yes. Salvation. I'm Ted.",7,How I Met Your Mother,29,5
39082,Lily,2," That's great, Ted.",7,How I Met Your Mother,19,3
39083,Ted,2, It was a completely random moment. The kind that you can create yourself... At least I thought.,7,How I Met Your Mother,96,17
39086,Ted,2," Oh, no. How have I landed on it? Salvation. Ted Mosby.  I plead guilty. Salvation. Ted Mosby.  It's embarrassing. I will be on the cover of ""An egg on my face"" magazine. But I'm not. I'm on the cover of that one. Salvation. Ted Mosby.",7,How I Met Your Mother,235,45
39088,Ted,2," completely random 16 times in one day, and 16 of these, 10 were single. Of these 10, seven have loved what they saw. Of these seven, four were women. And these four, two have given me their real number. And I go with both.",7,How I Met Your Mother,223,44
39090,Marshall,2," Guys, this is Garrison Cootes.",7,How I Met Your Mother,31,5
39091,Ted,2," Children, Garrison Cootes was a major partner of Honeywell & Cootes. One of the largest environmental law firms in the United States.Marshall would have given anything to work there.",7,How I Met Your Mother,183,29
39092,Marshall,2," If I did not work, I could finish... in kind, a Taco Belle somewhere. And nobody wants that. Unless you want to do this, like this you would have free tacos, since you are my friends. But now I need you all calmiez!  Hello.",7,How I Met Your Mother,224,44
39094,Marshall,2, I love the work you do.,7,How I Met Your Mother,24,6
39096,Marshall,2," No, I mean it.",7,How I Met Your Mother,15,4
39098,Marshall,2, He's interested!,7,How I Met Your Mother,17,2
39100,Marshall,2," It's fantastic, Mr Cootes!",7,How I Met Your Mother,27,4
39102,Marshall,2, The crocodile you saw?,7,How I Met Your Mother,23,4
39105,Ted,2," The next night, Barney and Nora saw each other for a coffee.Fortunately, without the neck brace ridiculous.",7,How I Met Your Mother,108,17
39106,Barney,2," Hi Nora, thank you for coming.",7,How I Met Your Mother,31,6
39108,Barney,2," My naked...? Oh, that's nothing. I was playing in a One Man Show at Fiddler. There was this scene...",7,How I Met Your Mother,101,19
39112,Barney,2," Wait, Nora, waiting... No, please. I'm sorry.",7,How I Met Your Mother,46,7
39114,Barney,2," Someone who likes you, really. And suspicious, and probably accurately you do it over more later, and therefore he feels the need... I'm sorry, you spoke of this fantastic pair of tits, right? Because I seek, and I do not see them.",7,How I Met Your Mother,232,42
39116,Ted,2," I just had two rencards following. With two adorable girls, four cappuccinos and wait...  I do not know which was the best. Here are the girls",7,How I Met Your Mother,143,26
39117,Lily,2, Wait a minute. You're going to handle two girls at once? You do not think you should pick one before it gets too serious?,7,How I Met Your Mother,122,24
39118,Ted,2," Define ""serious"".",7,How I Met Your Mother,18,2
39119,Lily,2," Well, it's complicated. I think it would be when you have expectations, emotional involvement...",7,How I Met Your Mother,97,14
39120,Marshall,2," Third base. Seriously, third base.",7,How I Met Your Mother,35,5
39121,Ted,2, So I can go to the second two with no problem?,7,How I Met Your Mother,47,11
39122,Marshall,2, Treat yourself my friend. Treat yourself. Oh no.,7,How I Met Your Mother,49,8
39123,Ted,2," Since Mr. Cootes had mentioned the investigation, Marshall ran through internet. The majority of what he found was touching, seeing truly extraordinary, until...",7,How I Met Your Mother,162,23
39124,Marshall,2, Poor. This is very bad.,7,How I Met Your Mother,24,5
39126,Marshall,2, Oh! Oh! Someone there mentioned generous donation? I'm Marshall Eriksen. But you can call me Biercules!,7,How I Met Your Mother,104,16
39127,Lily,2," Well, it could be anyone. And thin, I had forgotten this story Biercules.Who made this site first?",7,How I Met Your Mother,99,17
39128,Marshall,2, Pete Durkenson.,7,How I Met Your Mother,16,2
39129,Ted,2, Of course.,7,How I Met Your Mother,11,2
39130,Robin,2, This is the guy who convinced you to run around campus naked?,7,How I Met Your Mother,62,12
39131,Marshall,2," I wanted to join a club that I left three days later, because the clubs are stupid and elitist. And I also discovered that it was not a club.",7,How I Met Your Mother,142,29
39132,Ted,2," Oh my God. This is huge! I am invited to the Ball of Architects, the annual gala honoring the greatest architects of the city. Oh no. You guys see the problem?",7,How I Met Your Mother,160,31
39133,Robin,2, This is an annual gala that honors the greatest architects of the city?,7,How I Met Your Mother,72,13
39134,Ted,2," Robin, this is the biggest celebrity event of the year. In taking a girl at the ball, man, you reached third base. Whatever the girl I invite, it will be the steady girlfriend of Ted Mosby by the end of the evening. Ok, we stop to sit between two chairs. Robin, bring me my notebook. It's time to make lists of pros and cons.",7,How I Met Your Mother,326,64
39135,Ted,2, And the children they loved.,7,How I Met Your Mother,29,5
39137,Barney,2," Okay, I did not know. Mea culpa. So, from now, more lies. I never lie to you. I'm serious. Ask me anything.",7,How I Met Your Mother,108,22
39139,Barney,2, Have I ever... If I'm totally honest... Yes.,7,How I Met Your Mother,45,8
39141,Barney,2," More than once... Wow, this is... I guess if we... so, technically, there were a number of times I've lied to a woman to sleep with her.",7,How I Met Your Mother,137,27
39143,Barney,2," Nine or ten for most. There has been a 4 once. It was an easy girl.But, Nora, after that, I had to flee so fast. Honesty is good.",7,How I Met Your Mother,130,28
39145,Barney,2, You want me to tell all the lies I have told to put a woman in my bed?,7,How I Met Your Mother,71,18
39147,Barney,2, You are good.,7,How I Met Your Mother,14,3
39149,Marshall,2," Pete, Pete. Hey!",7,How I Met Your Mother,17,3
39151,Marshall,2," Hey, I tried to call you all night.",7,How I Met Your Mother,36,8
39153,Marshall,2, It is Sunday.,7,How I Met Your Mother,14,3
39155,Ted,2," Children, Edward bottles for money is a game that involves taping two bottles of liquor at the base of the hands. The goal is to finish the two bottles. Oh my God, why am I telling you this? Good move.",7,How I Met Your Mother,202,40
39156,Marshall,2," Ok, you know this old video of me?",7,How I Met Your Mother,35,8
39158,Marshall,2, You have to take away the internet. Genre immediately.,7,How I Met Your Mother,55,9
39160,Marshall,2," Yes, both are non-negotiable refusal.",7,How I Met Your Mother,38,5
39162,Marshall,2, Who are you playing anyway?,7,How I Met Your Mother,28,5
39164,Ted,2," Meanwhile, Barney continued to list every lie he used to sleep.",7,How I Met Your Mother,64,11
39165,Barney,2," I do not have time to explain how I got there. I just need someone to suck the poison. The surgeon gave me a new face, darling. You realize that I am alive? My name is David Beckham. If I castais only the white swan, is the role for you. No, I am a lesbian. What I wear is just very realistic.",7,How I Met Your Mother,294,62
39167,Barney,2," Oh, once I am the soul man. There was this pretty girl who only go out with black.",7,How I Met Your Mother,83,18
39171,Ted,2, I can not choose. They are both extraordinary.,7,How I Met Your Mother,47,8
39172,Robin,2," If architects had only two bullets, eh Ted?",7,How I Met Your Mother,44,8
39173,Lily,2," I knew it. Ted, left or right?",7,How I Met Your Mother,31,7
39174,Ted,2," Yes, yes, good idea. Let fate decide? I will choose the left.",7,How I Met Your Mother,62,12
39176,Robin,2," Ted, to your heart, you know that you love one more than the other.Believe me, takes the other.",7,How I Met Your Mother,96,18
39177,Ted,2," Uh, I have perhaps not been clear is the... Robin Ball Architects.This event is a very hip.",7,How I Met Your Mother,92,17
39178,Robin,2," Ok, name one celebrity who will be there.",7,How I Met Your Mother,42,8
39179,Ted,2, Lenny Kravitz.,7,How I Met Your Mother,15,2
39180,Robin,2, Lenny Kravitz will be there?,7,How I Met Your Mother,29,5
39181,Ted,2, Yes. He is there every year. And it's a rock star.,7,How I Met Your Mother,51,11
39182,Robin,2," You know, Ted, in hindsight, it is too early to choose between these two girls. Takes a friend. Like, I dunno, maybe a friend who has a poster of Lenny Kravitz on his wall, and may or may not have dated this post and transported from his high school...",7,How I Met Your Mother,253,49
39183,Ted,2, This list of pros and cons leads to nothing. I need a color scale.,7,How I Met Your Mother,67,14
39185,Ted,2," And the children, we really sang.",7,How I Met Your Mother,34,6
39186,Marshall,2," Pete, please. I am unemployed. I have a huge mortgage. A baby arriving. And I'm about to lose a job that I really need because of a drunken video of 15 years ago.",7,How I Met Your Mother,163,33
39188,Marshall,2, There is no club.,7,How I Met Your Mother,18,4
39190,Marshall,2," It's not that I want to be a troublemaker. Fair, I must be one. I'll be a dad. You have children one day, you will understand.",7,How I Met Your Mother,127,26
39192,Marshall,2," Pete, please, remove the video.",7,How I Met Your Mother,32,5
39194,Marshall,2, Oh no.,7,How I Met Your Mother,7,2
39196,Marshall,2," Pete, please, I'm tired...",7,How I Met Your Mother,27,4
39198,Marshall,2, I do not want to play Edward bottles money.,7,How I Met Your Mother,44,9
39200,Barney,2," And that made all the lies related to space. Let the world of sports. Oh wait, I forgot for a space",7,How I Met Your Mother,100,21
39202,Barney,2," So that was cool. I can remember, or...?",7,How I Met Your Mother,41,8
39204,Barney,2," Well, I count three for and one against.",7,How I Met Your Mother,41,8
