index,character,episode,line,season
43460,Penny,4, I‰Ûªm proud of you. You‰Ûªre taking this really well.,9
43461,Sheldon,4," Well, it‰Ûªs not like I‰Ûªm never going to see you two again. Which brings us to article 23 subsection C, please check here to reserve your spot at the ten year roommate reunion.",9
43462,Leonard,4, Do I really have to do that now?,9
43463,Sheldon,4," No, but if you want chicken and get stuck with the fish, that‰Ûªs on you. All right. Oh, and lastly, please initial here to confirm that ownership of the living room couch is hereby transferred to me in perpetuity all throughout the universe and all alternate universes except for those universes where owning a couch is forbidden by the hive queen. In which case, all glory to the hive queen. All right, now all that‰Ûªs left is for us to sign and date the document, and we will officially no longer be roommates.",9
43464,Penny,4, What‰Ûªs the matter?,9
43465,Leonard,4, It‰Ûªs harder than I thought.,9
43466,Sheldon,4, Let me help you. L. E. O. N.,9
43467,Leonard,4, That helped.,9
43468,Scene,4, Raj‰Ûªs apartment. ,9
43469,Raj,4," So I have an idea for a filk song. It‰Ûªs kind of a, a power ballad, superhero crossover tale of epic proportions.",9
43470,Howard,4," Is it cold in here, ‰Ûªcause, oh, my.",9
43471,Raj,4," Okay, so it‰Ûªs a, it‰Ûªs a David and Goliath story. It‰Ûªs about man against God. It‰Ûªs called Hammer and Whip, The Untold Story of Thor versus Indiana Jones.",9
43472,Howard,4, Thor versus Indiana Jones? You just blew my filking mind.,9
43473,Raj,4," Okay, I don‰Ûªt have it all worked out yet, but I was thinking something like, um, Oh, Indy, oh, Indy, the skies are so windy. Is that a flying man with a killer bod? Wait, that‰Ûªs no man, it‰Ûªs a Norse god.",9
43474,Howard,4," Oh yes, definitely. Hang on. Thunder clapped as Thor raised his mighty hammer. Indy rapped, that‰Ûªs one bad mamma-jamma.",9
43475,Raj,4," That is, that is so good!",9
43476,Howard,4, Right? Mamma-jamma just came to me.,9
43477,Raj,4," Okay, and here‰Ûªs the hook. Thor and Dr. Jones. Thor and Dr. Jones. One plays with lightning, the other plays with bones.",9
43478,Together,4," Thor and Dr. Jones. Thor and Dr. Jones. One plays with lightning, the other plays with bones.",9
43479,Howard,4," Oh, man, that rocks.",9
43480,Raj,4," Hey, remember The Ark of the Covenant?",9
43481,Howard,4, Yeah?,9
43482,Raj,4, That‰Ûªs how much we‰Ûªre gonna melt people‰Ûªs faces off.,9
43483,Scene,4, The apartment.,9
43484,Sheldon,4, I appreciate your interest in the apartment. I just need to ask you a few standard questions.,9
43485,Bespectacled Man,4, Sure.,9
43486,Sheldon,4, It says here you‰Ûªre a chemist. Which element on the periodic table do you feel is too big for its britches?,9
43487,Bespectacled Man,4, Is that supposed to be a joke?,9
43488,Sheldon,4, Looks like argon‰Ûªs not the only one with an attitude problem.,9
43489,Sheldon,4," In general, would you say that you smell better, worse or the same as you do right now?",9
43490,Sheldon,4," I was going to ask you what is the best fruit, but then I realized what I want to ask you is why is there a Band-Aid on your forearm, but then I realized what I really want to ask you is just can you just go?",9
43491,Sheldon,4," You‰Ûªre healthy. You have a job in the sciences. I‰Ûªve got to say, if this credit report comes back good, you‰Ûªre the frontrunner.",9
43492,Amy (on Skype),4," I‰Ûªm not gonna be your roommate, Sheldon.",9
43493,Sheldon,4," But I met with 11 people, and they all walked out. And that Hollywood phoney Chris Pratt never tweeted me back.",9
43494,Amy,4, I‰Ûªm sure you‰Ûªll find somebody else.,9
43495,Sheldon,4," I suppose. What happened to me, Amy? Years ago I was completely disengaged from my feelings. I‰Ûªd say it was a happier time, but I was disengaged from my feelings, so who can tell?",9
43496,Amy,4," I don‰Ûªt know how to help you. You know, feelings are a part of life.",9
43497,Sheldon,4," They didn‰Ûªt used to be. You and Leonard and Penny, you all poisoned me with emotions. I was like the Tin Man, perfectly content until that evil wizard gave him a heart.",9
43498,Amy,4, I don‰Ûªt think that was the point of the movie.,9
43499,Sheldon,4," Fine, then I was like Pinocchio before that jerk Geppetto went and made him a real boy.",9
43500,Amy,4, There you go.,9
43501,Scene,4, Penny‰Ûªs apartment.,9
43502,Penny,4," So, what are you thinking for dinner?",9
43503,Leonard,4," Well, it‰Ûªs Thai food night.",9
43504,Penny,4," Well, honey, you don‰Ûªt live with Sheldon any more. You can have anything you want.",9
43505,Leonard,4, You‰Ûªre right. But what? Mexican? Italian? German? Indian? Greek? Cuban? Chinese? Pizza? Barbecue? Korean? Korean barbecue?,9
43506,Penny,4, How about Thai food?,9
43507,Leonard,4," Oh, thank God.",9
43508,Penny,4," Hey, we‰Ûªre going to dinner. You want to come?",9
43509,Sheldon,4," Oh, I wish I could, but I realized I‰Ûªve become too emotionally vulnerable, so, like an operating system, I‰Ûªm restoring my life to the last stable version, which was in 2003, the day before I met Leonard.",9
43510,Leonard,4," You heard him, no.",9
43511,Penny,4," Hang on. Wait, you actually think it‰Ûªs 2003?",9
43512,Sheldon,4," No, just because I‰Ûªm living my life like it was 12 years ago doesn‰Ûªt mean I‰Ûªm delusional. And since it is 2003, I don‰Ûªt know who you are, so please exit the premises before I call the police on my stylish new flip phone.",9
43513,Scene,4, A Thai restaurant.,9
43514,Penny,4, Are you doing okay?,9
43515,Leonard,4," I guess. I‰Ûªm just, you know, worried about Sheldon.",9
43516,Penny,4," Well, come on, he‰Ûªs a grown man in his 30s pretending to be a grown man in his 20s. He‰Ûªs fine.",9
43517,Leonard,4, I hope so.,9
43518,Penny,4, What else can you do? Move back in with him?,9
43519,Leonard,4," No, of course not. I just feel bad.",9
43520,Penny,4," Well, so do I, but don‰Ûªt you want to live with your wife and set the thermostat to whatever you want and have your body tell you when it‰Ûªs time to go to the bathroom, you know, not a schedule slipped underneath your door every morning?",9
43521,Leonard,4, I did like that he had the weather on it.,9
43522,Penny,4," Trust me, this is the right thing.",9
43523,Leonard,4," I know. And it‰Ûªs not like we‰Ûªre abandoning him. Plus, we can FaceTime him whenever we want, you know, once iPhones are invented in his universe.",9
43524,Scene,4, A bar.,9
43525,Bernadette,4, I can‰Ûªt believe Sheldon asked you to be his roommate.,9
43526,Amy,4, I can‰Ûªt believe he ran my credit.,9
43527,Bernadette,4," Hey, if you‰Ûªre open to living with someone great, I‰Ûªll give you a thousand dollars to take Stuart.",9
43528,Amy,4, You really should‰Ûªve gone on the Internet and checked how long that kind of thing lives before you got one.,9
43529,Bernadette,4," I‰Ûªm sorry. I just thought you might have a pasty, weirdo-shaped hole in your life.",9
43530,Amy,4," Hey, I know Sheldon‰Ûªs quirky, but he‰Ûªs also brilliant and insightful. I think calling him a weirdo is a little unfair.",9
43531,Scene,4, The apartment.,9
43532,Sheldon,4," Hello, 2003.",9
43533,Leonard,4," Hey, we brought you Thai. Where is everything?",9
43534,Sheldon,4," In my present, it‰Ûªs in the future. In your present, it‰Ûªs been crammed in the bedroom by an enterprising young man I met in The Home Depot parking lot.",9
43535,Leonard,4," I know what you‰Ûªre doing. You‰Ûªre trying to get attention so we‰Ûªll feel bad for you, but it‰Ûªs not happening.",9
43536,Sheldon,4," No, what I‰Ûªm doing is trying to figure out how to live my life now that everyone is leaving me.",9
43537,Leonard,4, Will you knock it off? We‰Ûªre across the hall.,9
43538,Sheldon,4," As the kids are saying today, talk to the hand.",9
43539,Penny,4, They‰Ûªre not saying that.,9
43540,Sheldon,4, They are in 2003.,9
43541,Penny,4," No, no, they‰Ûªre really not.",9
43542,Scene,4, Raj‰Ûªs apartment.,9
43543,Raj (singing),4," Thor and Dr. Jones. Thor and Dr. Jones. One runs from Loki, the other runs from stones. So, what do you think?",9
43544,Emily,4, Wow.,9
43545,Raj,4," Runs from stones means that, that big boulder, but I couldn‰Ûªt rhyme anything with boulder.",9
43546,Emily,4," Colder, shoulder, soldier, folder.",9
43547,Raj,4," Right, yeah, right. But, what do you think?",9
43548,Emily,4, I think it‰Ûªs very cute.,9
43549,Raj,4, Cute? It‰Ûªs not cute. Cute is children dressed as vegetables.,9
43550,Emily,4," Okay, fine, it‰Ûªs not cute.",9
43551,Raj,4, Just be honest. You don‰Ûªt like it.,9
43552,Emily,4," I didn‰Ûªt say that. I, I just like music you can dance to.",9
43553,Raj,4," You can dance to this. Um, uh, uh, Thor and Dr. Jones. Thor and Dr. Jones. One plays with lightning, the other plays with bones.",9
43554,Scene,4, Howard and Bernadette‰Ûªs house.,9
43555,Raj,4," I‰Ûªm telling you, dude, the song has no groove, you can‰Ûªt dance to it.",9
43556,Howard,4, Who cares? I thought the whole point of Footprints on the Moon was to write songs that make people think.,9
43557,Raj,4," You can do both, like Michael Jackson‰Ûªs Billie Jean. While you‰Ûªre dancing you‰Ûªre thinking, like, darn it, whose baby is it?",9
43558,Howard,4," Where‰Ûªs this coming from? A few hours ago, we both loved this song.",9
43559,Raj,4, I still love it. I just think there‰Ûªs room for improvement.,9
43560,Howard,4," You played it for Emily, didn‰Ûªt you?",9
43561,Raj,4," Yeah, so what?",9
43562,Howard,4," You are such a wimp. She didn‰Ûªt like it, now you don‰Ûªt like it.",9
43563,Raj,4," No, no. I‰Ûªm just evolving as a musician. You‰Ûªre the one who‰Ûªs stuck in the past.",9
43564,Howard,4, The past was lunch. You know what‰Ûªs really happening here? Your girlfriend is breaking up our band.,9
43565,Raj,4, She has nothing to do with this. I am my own man.,9
43566,Howard,4," Oh, please. Your brain belongs to whoever‰Ûªs willing to sleep with you.",9
43567,Raj,4, That is so not true.,9
43568,Howard,4, Really? Remember when you were gonna get circumcised for Rachel Bernstein?,9
43569,Raj,4, That had nothing to do with Rachel. It was an overreaction to a bad zipper injury.,9
43570,Howard,4, I don‰Ûªt need this. I‰Ûªm quitting the band.,9
43571,Raj,4," Fine, I quit, too.",9
43572,Howard,4, Then get out of my house.,9
43573,Raj,4, With pleasure.,9
43574,Howard,4," Raj, wait.",9
43575,Raj,4, What took you so long?,9
43576,Scene,4, The apartment. ,9
43577,Leonard,4," Buddy, I know me moving in with Penny feels like a big change, but it‰Ûªs not.",9
43578,Sheldon,4," How can you say that? Amy‰Ûªs gone, and you two are married now, so it‰Ûªs only a matter of time before you‰Ûªre gone, too.",9
43579,Penny,4," Okay, you don‰Ûªt know what‰Ûªs gonna happen.",9
43580,Sheldon,4," No, I do. Eventually you‰Ûªll want more space, and you‰Ûªll move into a house, and then instead of dinner a couple of times a week, it‰Ûªll only be a couple of times a month, and then it‰Ûªll only be on special occasions, like when Bernadette divorces Wolowitz. Or, or, or like when Koothrappali‰Ûªs weird girlfriend admits where she buried his body. Or Amy‰Ûªs wedding, where she‰Ûªs marrying someone better than me.",9
43581,Penny,4," Okay, look, we don‰Ûªt need to rush into anything. All right? Maybe instead of Leonard moving in with me, we just leave things the way they are, and sometimes we‰Ûªll sleep over there, and sometimes we‰Ûªll sleep over here.",9
43582,Sheldon,4, But mostly here.,9
43583,Penny,4, Sure.,9
43584,Leonard,4," Wuh, what about what you said in the restaurant?",9
43585,Penny,4," Well, it‰Ûªs not forever. It‰Ûªs just for a while. If you want, we can think of him like he‰Ûªs our dog.",9
43586,Sheldon,4," You can. I‰Ûªm happy when you come home. And I‰Ûªm scared of fireworks. By the way, on July Fourth, we‰Ûªre all sleeping here.",9
43587,Leonard,4, Fine.,9
43588,Sheldon,4," All right, great. Just give me one minute, and I‰Ûªll get started on a new roommate agreement. Yeah. nothing from Pratt, we‰Ûªre good.",9
43589,Scene,4, The comic book store. ,9
43590,Howard (singing),4," Indy‰Ûª whip snapped, Thor‰Ûªs hammer missed.",9
43591,Raj (singing),4, It was Avenger versus archeologist.,9
43592,Howard,4," Indy held his ground, and straightened his fedora.",9
43593,Raj,4," Thor said, that‰Ûªs a nice look in nineteen fourty-foura.",9
43594,Together,4," Thor and Dr. Jones. Thor and Dr. Jones. One plays with lightning, the other plays with bones. Thor and Dr. Jones. Thor and Dr. Jones. One plays with lightning, the other plays with bones.",9
43595,Stuart,4, Play something we can dance to.,9
43596,Scene,5, Howard‰Ûªs workshop.,9
43597,Leonard,5," Hey, ready for lunch?",9
43598,Howard,5," Oh, one sec.",9
43599,Sheldon,5, Is that the prototype drive system for the high-G rover?,9
43600,Howard,5," No, Bernadette got me a Fitbit so she can track how much I‰Ûªm exercising.",9
43601,Leonard,5, That‰Ûªll teach her to care about your health.,9
43602,Howard,5," Yeah, I can‰Ûªt wait to see the look on her face when I die young.",9
43603,Raj,5, When was the last actual exercise you got?,9
43604,Howard,5," The other day, when she tried to put that Fitbit on me and I ran away from her.",9
43605,Sheldon,5," According to a recent study, simply thinking about exercise, even while sitting still, can have physical benefits. For all you know, I could be exercising right now.",9
43606,Raj,5, Are you?,9
43607,Sheldon,5," Nah, I‰Ûªll do it tomorrow.",9
43608,Leonard,5, It wouldn‰Ûªt be the worst thing if we were more active.,9
43609,Howard,5," You make an excellent point. Ooh, I think I‰Ûªm getting a runner‰Ûªs high.",9
43610,Scene,5, The apartment.,9
43611,Leonard,5," Look at all these activities the university has. Rock climbing club, archery, flag football.",9
43612,Sheldon,5," Had me at flag, lost me at football.",9
43613,Penny,5," Yeah, I think it‰Ûªs great you guys want to get more exercise, but do you really think sports is the right choice for you?",9
43614,Leonard,5, What are you saying? We‰Ûªre not coordinated enough to play sports?,9
43615,Penny,5," Okay, Leonard, sweetheart, you twisted your ankle playing Scrabble.",9
43616,Leonard,5," I got a triple-word score with a double letter Q. If that‰Ûªs not a time to bust out the scrabble dance, what‰Ûªs the point of having one? Hey, Barry Kripke started a fencing club.",9
43617,Sheldon,5, Interesting. Sword fighting does hold a certain elegant appeal. And I would imagine it meets many of our personal criteria for a sport.,9
43618,Leonard,5," It‰Ûªs indoors, so no sunscreen.",9
43619,Sheldon,5," No throwing, no catching, no running.",9
43620,Leonard,5, No gym shorts that can be yanked down.,9
43621,Sheldon,5," Or worse, up.",9
43622,Leonard,5, Preach.,9
43623,Sheldon,5," And as an added bonus, the word touchÌ© comes from fencing. It would be our only opportunity to use it in a non-metaphorical sense.",9
43624,Leonard,5, What about a game of tag on a French schoolyard?,9
43625,Sheldon,5," Ah, touchÌ©.",9
43626,Scene,5, The comic book store.,9
43627,Stuart,5, Thanks for coming by.,9
43628,Bernadette,5, Sure. So how can we help?,9
43629,Stuart,5," Well, I know more women are buying comics than ever, but for some reason, I, I can‰Ûªt get ‰Ûªem in here.",9
43630,Penny,5," All right, well, what have you tried so far?",9
43631,Stuart,5," Uh, I‰Ûªve, I‰Ûªve been stocking more female-oriented titles. Uh, in the bathroom, I folded the end of the toilet paper into a triangle. And, uh, you are now sitting in the official breastfeeding area.",9
43632,Penny,5, Really? In a comic book store?,9
43633,Stuart,5," Oh, don‰Ûªt worry. I, I‰Ûªve got a camera right up here, so I could watch from the counter and make sure guys aren‰Ûªt being pervs. Anyway, so what do I got to do to, to get you in the door?",9
43634,Amy,5," Well, for starters, you might want to rethink some of this artwork. I mean, this woman‰Ûªs actually on a leash like a dog.",9
43635,Stuart,5," Well, you don‰Ûªt know the backstory. Maybe she kept jumping up on the couch.",9
43636,Scene,5, The gym.,9
43637,Raj,5, I feel cool. Like Puss in Boots.,9
43638,Leonard,5, I always wanted to be a swashbuckler when I was a kid.,9
43639,Sheldon,5," Technically, swashbuckler is a combination of two terms. Swash referring to the sound of the sword. Swash. And then buckler meaning a small shield, which you don‰Ûªt have.",9
43640,Raj,5, We can still be swashers.,9
43641,Howard,5," Well said, Puss.",9
43642,Barry,5," Gentlemen, welcome to the fencing cwub. Before we start, I just want to warn you, fencing isn‰Ûªt a joke. I hope you‰Ûªre not here because you think it‰Ûªs going to be wike Star Wars.",9
43643,Leonard,5, That‰Ûªs not why we‰Ûªre here.,9
43644,Raj,5," Yeah, I‰Ûªm here because I think it‰Ûªs gonna be like Game of Thrones.",9
43645,Howard,5, And maybe a little Princess Bride.,9
43646,Raj,5," Ooh, ooh, I forgot about Princess Bride. That‰Ûªs my answer.",9
43647,Barry,5," Well, sowwy to disappoint you, but fencing is a sewious spowt. If you‰Ûªre not wiwwing to put in the effowt, you might as well just weave now.",9
43648,Sheldon,5, We‰Ûªre not afraid of physical activity.,9
43649,Howard,5, Yeah. I already ran 18 miles today.,9
43650,Barry,5, Awwight. Let‰Ûªs begin with some fundamentals. This is the en garde position. Feet are in an L. Heels in a stwaight wine. Elbow is about a fist from the wib cage. Notice my dominant weg faces fowward.,9
43651,Sheldon,5," Oh, dear.",9
43652,Barry,5," What‰Ûªs wong, Cooper?",9
43653,Sheldon,5," Well, I‰Ûªm not sure I have a dominant leg. They‰Ûªre both pretty submissive.",9
43654,Howard,5," When you‰Ûªre in a public restroom, which foot do you flush the toilet with?",9
43655,Sheldon,5, Right. Always right.,9
43656,Howard,5, He‰Ûªs a righty.,9
43657,Barry,5," Okay, show me en garde. Good. Knees bent, swightwy over the toe. Non-sword hand up for bawance.",9
43658,Howard,5," Oh, God, I am going to feel this tomorrow.",9
43659,Barry,5," The first move is called an advance. You move your fwont foot fowward, heel to toe. Back foot fowwows. So fwont foot fowward, heel to toe. Back foot fowwows. Now you twy. Advance. And advance. And advance.",9
43660,Leonard,5, This is easy. I didn‰Ûªt need to wear a cup.,9
43661,Barry,5," Good. The next move is called a wetweat. Step back. Back foot first, toe to heel. Fwont foot fowwows. On thwee.",9
43662,Sheldon,5," Excuse me, Barry?",9
43663,Barry,5, Yes.,9
43664,Sheldon,5, When can I stab one of my friends?,9
43665,Barry,5," In fencing, we don‰Ûªt call it a stab. We call it a touch.",9
43666,Sheldon,5," Uh, yes, I‰Ûªm aware. But if I say I want to touch one of my friends, I‰Ûªll get called into Human Resources.",9
43667,Barry,5," Okay, on thwee, Cooper and Koothwappawi advance, the other two wetweat. One, two, thwee. Vewy good. Switch it up. One, two, thwee. Switch again. One, two, thwee. (Phone rings) Excuse me. Can I call you back? No, I‰Ûªm teaching a cwass. Sure. Sure. An hour, tops. Yeah. Okay. Okay. Yeah. Okay. Thanks. And one, two, thwee.",9
43668,Scene,5, The comic book store.,9
43669,Amy,5, Have you thought about advertising directly to females?,9
43670,Stuart,5," Hmm, okay. Well, alright, what if I put up a sign in the window that said women, come in. Don‰Ûªt be afraid.",9
43671,Penny,5," Hey, have you read the online reviews for this place?",9
43672,Stuart,5," Eh, the Internet‰Ûªs so negative. I try to avoid it.",9
43673,Penny,5," All right, well, Heather H says, the owner stared at me the whole time and didn‰Ûªt blink once. Kelly M says, the creepy guy who runs it asked me out, then called himself stupid before I could say no. Jessica K says, I told the weird owner that I liked his shirt. He took it off and gave it to me.",9
43674,Stuart,5, See? Negative.,9
43675,Scene,5, The gym.,9
43676,Barry,5," With your foil extended, kick your fwont weg up and push off with your back weg. Now you twy. And again. And again.",9
43677,Raj,5, Look at us. We‰Ûªre like the Rockettes.,9
43678,Sheldon,5," En garde, Leonard. Prepare yourself for a rigorous touching.",9
43679,Howard,5, My name is Inigo Montoya. You killed my father. Prepare to die.,9
43680,Raj,5, My name is Inigo Montoya. You killed my father. Prepare to die.,9
43681,Howard,5, I thought you were Puss in Boots.,9
43682,Raj,5," Oh, yeah, right. Sorry. My name is Puss in Boots. You killed my father. Prepare to die.",9
43683,Sheldon,5, I‰Ûªm looking forward to him teaching us glove-slapping.,9
43684,Leonard,5, What?,9
43685,Sheldon,5," You know, when my honour is insulted, and I need to challenge someone to a duel by slapping them across the face with my glove.",9
43686,Leonard,5, When was your honour insulted?,9
43687,Sheldon,5, My last physical.,9
43688,Leonard,5," Again, that doctor didn‰Ûªt insult your honour. Just checked your prostate.",9
43689,Raj,5, My name is Little Orphan Annie. You killed my father. Prepare to die.,9
43690,Howard,5, My name is Darth Vader. I am your father. Prepare to die.,9
43691,Sheldon,5," Ah, this is fun.",9
43692,Leonard,5," Well, good. It‰Ûªs nice to see your mind off Amy.",9
43693,Barry,5, What‰Ûªs going on with Amy?,9
43694,Sheldon,5," Not that it‰Ûªs any of your business, but she broke up with me.",9
43695,Barry,5, Weawwy? Good to know.,9
43696,Sheldon,5, Good to know? What‰Ûªs that supposed to mean?,9
43697,Leonard,5," Oh. I hate to say it, but it sounds like he‰Ûªs interested in her.",9
43698,Sheldon,5," Well, that‰Ûªs unacceptable.",9
43699,Leonard,5," Oh, buddy, I get that you don‰Ûªt like it, but it‰Ûªs not really up to you.",9
43700,Sheldon,5," Yeah, but he‰Ûªs dumb, and his face is dumb.",9
43701,Leonard,5," Look, even if it‰Ûªs not him, Amy‰Ûªs probably going to date someone at some point.",9
43702,Sheldon,5, You really think so?,9
43703,Leonard,5, Of course. She deserves to be happy.,9
43704,Sheldon,5, How dare you.,9
43705,Scene,5, Later.,9
43706,Leonard,5," Listen, I should warn you that maybe asking Amy out isn‰Ûªt a good idea.",9
43707,Sheldon,5," Barry, a word?",9
43708,Leonard,5, And now the crazy version of what I just said.,9
43709,Sheldon,5," If you intend to pursue Amy, you leave me with no choice but to put a stop to it.",9
43710,Barry,5, And how are you gonna do that?,9
43711,Sheldon,5, By challenging you to a duel.,9
43712,Barry,5, You‰Ûªve had one wesson. I‰Ûªll destwoy you.,9
43713,Sheldon,5," That is why the duel will take place at high noon, three years from today. If you‰Ûªre worth your salt as an instructor, I should be ready by then. Yeah, and be warned. I‰Ûªm going to touch you all over.",9
43714,Leonard,5," Wow. That, that was crazier than I thought.",9
43715,Scene,5, The comic book store.,9
43716,Stuart,5," All right, I‰Ûªm not saying it‰Ûªs true, but let‰Ûªs, let‰Ûªs consider for a moment that possibly I‰Ûªm the problem.",9
43717,Penny,5, Yeah.,9
43718,Bernadette,5, You are.,9
43719,Amy,5, You can say it.,9
43720,Stuart,5," Okay, fine. What, I mean, what can I do? I get so nervous around women.",9
43721,Penny,5," Well, you‰Ûªre talking to us now. I mean, you don‰Ûªt seem nervous.",9
43722,Stuart,5," Well, that‰Ûªs ‰Ûªcause I‰Ûªm doing that trick where you imagine the audience is naked. By the way, thumbs up, ladies.",9
43723,Amy,5, Do you not hear how creepy that sounds?,9
43724,Stuart,5, It was a joke.,9
43725,Bernadette,5, Was it?,9
43726,Stuart,5," No, I‰Ûªm still doing it.",9
43727,Penny,5," Okay. Don‰Ûªt be offended, but, what went wrong with you?",9
43728,Stuart,5," I, I guess I assumed at this point in my life, I would be married or in a relationship, or even have a pet that didn‰Ûªt run away or kill itself.",9
43729,Bernadette,5, That really happened?,9
43730,Stuart,5," I mean, I can‰Ûªt say for sure, but I swear that rabbit looked me right in the eye before it hopped in front of that car. Anyway, the longer I‰Ûªm alone, the more desperate I get.",9
43731,Amy,5," Stuart, believe it or not, I understand. You know, before I met Sheldon, I was alone for a really long time. I was so desperate for people to like me, when I met these guys, it took everything in my power to hide my insecurity.",9
43732,Stuart,5," Okay, we‰Ûªre all feeling it. Yes, I‰Ûªll go out with you.",9
43733,Amy,5," Suddenly, the rabbit thing makes sense.",9
43734,Scene,5, A sports bar.,9
43735,Leonard,5," I‰Ûªm surprised you wanted to go to a sports bar, Sheldon.",9
43736,Sheldon,5," Look at this blister. Like it or not, we‰Ûªre athletes now. Besides, a bar is where I belong. I‰Ûªm having female problems.",9
43737,Leonard,5," If you‰Ûªre cranky and retaining water, I have a theory.",9
43738,Howard,5," Sheldon, instead of focusing on Amy dating other guys, maybe you should start thinking about dating another girl.",9
43739,Sheldon,5, That‰Ûªs ridiculous.,9
43740,Raj,5," Why? You never thought you‰Ûªd end up in a relationship, and then you met Amy. Maybe there‰Ûªs someone else out there for you.",9
43741,Sheldon,5," True, but Penny‰Ûªs married, and so is Bernadette. And your girlfriend has red hair and white skin, which really rubs up against my clown phobia.",9
43742,Leonard,5, Maybe you should consider women who aren‰Ûªt in serious relationships with your closest friends?,9
43743,Sheldon,5," There‰Ûªs that prostate doctor, but I‰Ûªm still mad at her. Oh, there‰Ûªs a woman. I‰Ûªll make her my girlfriend.",9
43744,Raj,5," Whoa, whoa. Walking up to a strange woman in a bar usually doesn‰Ûªt work.",9
43745,Sheldon,5, You‰Ûªre forgetting something. Ladies love jocks.,9
43746,Raj,5, How many sips of that beer did he have?,9
43747,Leonard,5, Three.,9
43748,Howard,5," Oh, boy.",9
43749,Sheldon,5," Excuse me. I‰Ûªm recovering from a recent breakup, and I‰Ûªm told asking out another woman might make me feel better. And as Ash Ketchum said to Pikachu, I choose you.",9
43750,Woman,5, What?,9
43751,Sheldon,5, It‰Ûªs a PokÌ©mon reference.,9
43752,Woman,5, I don‰Ûªt know what that means.,9
43753,Sheldon,5," Well, we gave it a shot. How about you?",9
43754,Older woman,5," I‰Ûªm married, and I‰Ûªm her grandmother.",9
43755,Sheldon,5," Ah, what might have been. And you, give my regards to Barnum and Bailey.",9
43756,Scene,5, Penny‰Ûªs apartment.,9
43757,Bernadette,5, Stuart took that rejection like a pro.,9
43758,Penny,5," Well, he knew he was on the breast cam.",9
43759,Amy,5, I don‰Ûªt have much experience turning men down. It wasn‰Ûªt so much fun.,9
43760,Bernadette,5," Oh, you get used to it. Some guys you have to turn down over and over.",9
43761,Penny,5, And sometimes we marry them anyway.,9
43762,Amy (Phone text sound),5," Huh. Well, this is weird.",9
43763,Penny,5, What?,9
43764,Amy,5, Barry Kripke just asked me out.,9
43765,Bernadette,5," Oh. Look at you, two guys in one day.",9
43766,Penny,5, I told you things would change if you plucked your eyebrows.,9
43767,Bernadette,5, What did he say?,9
43768,Amy,5," Hi, how are you? I was wondering if you‰Ûªd like to get a drink after work sometime.",9
43769,Penny,5," Well, what are you gonna do?",9
43770,Amy,5," I don‰Ûªt know. I guess I assumed that I would eventually date other people, but this is happening so fast.",9
43771,Bernadette,5, What can it hurt?,9
43772,Amy,5," Well, I was hoping the next person I dated would be a little less like Sheldon.",9
43773,Bernadette,5," You mean, not a scientist?",9
43774,Penny,5, I think she means not a weirdo.,9
43775,Bernadette,5, Are you attracted to him?,9
43776,Amy,5, I don‰Ûªt know.,9
43777,Penny,5," All right, well, what happens if you imagine him naked?",9
43778,Amy,5," Oh, I don‰Ûªt have to imagine it.",9
43779,Scene,5, The stairwell.,9
43780,Sheldon,5, I smell funny. I taste salty.,9
43781,Leonard,5, You‰Ûªre just sweaty from exercise.,9
43782,Sheldon,5, And kind of delicious. I wonder how many licks it would take to get to the centre of me.,9
43783,Leonard,5, I know it only takes one doctor‰Ûªs finger.,9
43784,Amy,5, Hello.,9
43785,Sheldon,5, Hello.,9
43786,Leonard,5, We should let you guys talk.,9
43787,Bernadette,5, Yeah.,9
43788,Sheldon,5, You don‰Ûªt have to leave.,9
43789,Leonard,5, Look at me go.,9
43790,Amy,5," Uh, Bernadette, you‰Ûªre my ride.",9
43791,Bernadette,5, Walk.,9
43792,Amy,5, How have you been?,9
43793,Sheldon,5, I‰Ûªm doing all right. I tried fencing today.,9
43794,Amy,5, How‰Ûªd that go?,9
43795,Sheldon,5, It was pretty easy. And I think my background in mathletics helped. Barry Kripke was there. I should let you know that he expressed interest in asking you out.,9
43796,Amy,5," Well, actually, he, he already did.",9
43797,Sheldon,5," Okay. But don‰Ûªt get too attached to him. in two years, 364 days, he‰Ûªs a dead man.",9
43798,Amy,5, I said no.,9
43799,Sheldon,5," Interesting. I asked two women out today, and they both said no.",9
43800,Amy,5, I didn‰Ûªt know you were interested in dating.,9
43801,Sheldon,5, I‰Ûªve been told it‰Ûªs a good way to move on.,9
43802,Amy,5," Oh. Okay. Anyway, um, it‰Ûªs nice to see you. You look good.",9
43803,Sheldon,5, Thanks. And I taste good too.,9
43804,Scene,5, Howard and Bernadette‰Ûªs kitchen.,9
43805,Bernadette,5, Howie?,9
43806,Howard,5, What‰Ûªs up?,9
43807,Bernadette,5, Why does your Fitbit say you ran 174 miles yesterday?,9
43808,Scene,6, Leonard‰Ûªs lab.,9
43809,Sheldon,6," Leonard, I‰Ûªve got terrible news.",9
43810,Leonard,6, What‰Ûªs going on?,9
43811,Sheldon,6," Before I tell you, perhaps I should soften the blow. You‰Ûªre face is pleasingly symmetrical.",9
43812,Leonard,6, Just tell me.,9
43813,Sheldon,6, A Swedish team of physicists is trying to scoop our super-fluid vortex experiment.,9
