index,episode,season,line
3434,4,1,Rick:ÊWhat are you doing here? W-why are you dressed like a waiter? Screw it. We don't have time. Come on. *starts dragging Jerry with them*
3435,4,1,
3436,4,1,Jerry:Ê*sobbing* No!
3437,4,1,
3438,4,1,(Chase continues. The three make it onto a spaceship.)
3439,4,1,
3440,4,1,"Rick:ÊMan up, Jerry! I may need you to work the lasers."
3441,4,1,
3442,4,1,"Morty:ÊOh, man! They're hot on our tail, Rick!"
3443,4,1,
3444,4,1,Rick:ÊI guess they really do have concentrated dark matter.
3445,4,1,
3446,4,1,"Morty:ÊWell, you know how to make it, too, right, Rick?"
3447,4,1,
3448,4,1,"Rick:ÊYeah. Yeah, yeah, yeah. Uh, check the engine room. We just need cesium, Plutonic quarks, and bottled water."
3449,4,1,
3450,4,1,"Morty:ÊWhoa! It's all here, Rick!"
3451,4,1,
3452,4,1,"Rick:ÊWow, Morty. Lucky break. Grab that bucket. Okay, two parts Plutonic quarks, one part cesium."
3453,4,1,
3454,4,1,Morty:ÊOkay. Uh-huh. Alright.
3455,4,1,
3456,4,1,"Rick:ÊNow empty the water bottle into the bucket and pour it all into the fuel tank so we can get the hell out of here! What are you doing, Morty?! There's no time!"
3457,4,1,
3458,4,1,Morty:Ê*freezes up*
3459,4,1,
3460,4,1,"Rick:ÊOh, no."
3461,4,1,
3462,4,1,(Simulation breaks down...again.)
3463,4,1,
3464,4,1,Jerry:ÊWhat theÉ?
3465,4,1,
3466,4,1,Rick:ÊNo!
3467,4,1,
3468,4,1,"Prince Nebulon:Ê*laughing* Oh my god, Rick. How dumb are you? You're inside a simulation of a simulationÉinside another giant simulation! *laughs harder* W-we never had the recipe for concentrated dark matter. But we do now! We do now, sucka!"
3469,4,1,
3470,4,1,Rick:ÊYou simulated my grandson's genitalia?! Y-y-you bunch of diabolical sons of bitches!
3471,4,1,
3472,4,1,Zigerion 1:ÊKevin fought real hard to supervise that project.
3473,4,1,
3474,4,1,"Kevin:ÊYou said you weren't gonna tell anyone! I'm never gonna live this down, am I?"
3475,4,1,
3476,4,1,"Rick:ÊAll right. Okay. All right, great. Wonderful. You win. Can we go home now?"
3477,4,1,
3478,4,1,Zigerion 1:ÊI don't know. Can you?
3479,4,1,
3480,4,1,"Prince Nebulon:ÊHa! *fist bumps* Nice. Okay, okay. Show this gullible turd to his shuttle. I'm done with him. Oh, wait. Let me get a picture. *snaps a selfie of himself with Rick* Aww. Look at his face. He's trying to figure out if He's in a simulation still. Are you, Rick? Are you? *laughs, walks away* You're not. *walks back* Or are you? (Rick and Jerry leave.) *shouts after them* Oh, a-and, by the way, I don't have discolored butthole flaps. That was part of the simulation."
3481,4,1,
3482,4,1,"Cynthia:ÊOh. Uh, sir, should I cancel that appointment, then?"
3483,4,1,
3484,4,1,"Prince Nebulon:Ê*loudly* Yeah! Of course you should! *to Cynthia* No, keep it. Move it up, actually, if you can."
3485,4,1,
3486,4,1,[Trans. Shuttle to Earth]
3487,4,1,
3488,4,1,"Rick:ÊHey, Jerry, don't worry about it. So what if the most meaningful day of your life was a simulation operating at minimum capacity?"
3489,4,1,
3490,4,1,"Jerry:ÊYou know what, Rick? Those guys took you for a ride, too. You should try having a little respect for the dummies of the universe, now that you're one of us."
3491,4,1,
3492,4,1,"Rick:ÊMaybe you're right, Jerry. Maybe you're right."
3493,4,1,
3494,4,1,"[Trans. Zigerion space craft, control room]"
3495,4,1,
3496,4,1,(The Zigerions are celebrating their victory with a party.)
3497,4,1,
3498,4,1,"Prince Nebulon:ÊAll right, everybody. Two parts Plutonic quarksÉ One part cesiumÉ. A-and listen, IÕm sorry for shouting earlier. I-I couldn't ask for a better staff. I love you guys, and I love all your families. *readies water bottle* And the final ingredientÉ"
3499,4,1,
3500,4,1,(Zigerion spacecraft explodes.)
3501,4,1,
3502,4,1,[Trans. Shuttle to Earth]
3503,4,1,
3504,4,1,"(Jerry looks behind them, shocked.)"
3505,4,1,
3506,4,1,Jerry:ÊWhoa! What the hell?! W-what happened back there?
3507,4,1,
3508,4,1,"Rick:ÊWhy don't you ask the smartest people in the universe, Jerry? Oh, yeah. You can't. They blew up."
3509,4,1,
3510,4,1,(ÒBaker StreetÓ plays. Rick vocalizes the saxophone part.)
3511,4,1,
3512,4,1,[Trans. Int. Ad agency]
3513,4,1,
3514,4,1,(Jerry pitches ÒHungry for ApplesÓ in reality.)
3515,4,1,
3516,4,1,Jerry:ÊSoÉ What do you think?
3517,4,1,
3518,4,1,Mr. Marklevitz:ÊYou're fired.
3519,4,1,
3520,4,1,Jerry:ÊWha--? But t-this idea was tested in a state-of-the-art simulation.
3521,4,1,
3522,4,1,"Mr. Marklevitz:ÊWell, then, it was a terrible simulation. Get out."
3523,4,1,
3524,4,1,(Jerry hangs his head and leaves.)
3525,4,1,
3526,4,1,"Mr. Marklevitz:ÊMan, how does a guy like that go home and have sex with his wife?"
3527,4,1,
3528,4,1,[Trans. MortyÕs bedroom]
3529,4,1,
3530,4,1,"Rick:ÊHey, Morty."
3531,4,1,
3532,4,1,Morty:ÊWhat?
3533,4,1,
3534,4,1,"Rick:ÊHey, little buddy. H-h-how you doing in here right now?"
3535,4,1,
3536,4,1,"Morty:ÊAw, geez, Rick. What are you doing, man?"
3537,4,1,
3538,4,1,"Rick:ÊY-y-you're a good kid, Morty. Y-you're a real l-little c-character, Morty."
3539,4,1,
3540,4,1,"Morty:ÊOh, boy."
3541,4,1,
3542,4,1,"Rick:ÊYou know, I had a really rocky road today, M-Morty. You're my little friend, aren't you? We had some good times together, huh, M-Morty? We You're a real true hero out in the field. You're a... You're a real trouper, huh, M-M-Morty?"
3543,4,1,
3544,4,1,"Morty:ÊHave you been drinking, Rick?"
3545,4,1,
3546,4,1,"Rick:ÊI really appreciate you, Morty."
3547,4,1,
3548,4,1,"Morty:ÊO-okay, cool. A-alright, Rick"
3549,4,1,
3550,4,1,"Rick:Ê*suddenly aggressive, holds a knife to MortyÕs throat* You little son of a bitch! Y-y- are you a simulation?! Huh?! Are you a simulation?!"
3551,4,1,
3552,4,1,Morty:ÊNo! No! No!
3553,4,1,
3554,4,1,Rick:ÊYou little son of a bitch!
3555,4,1,
3556,4,1,"Morty:Ê*terrified, gasps*"
3557,4,1,
3558,4,1,(Rick lowers the knife)
3559,4,1,
3560,4,1,"Rick:ÊI-I-IÕm sorry, Morty. Y-you're a goodÉ You're a good kid, Morty."
3561,4,1,
3562,4,1,Morty:ÊGeez!
3563,4,1,
3564,4,1,Rick:ÊY-you're a goodÉ You're a good kid. *passes out*
3565,4,1,
3566,4,1,Morty:ÊOh my god!
3567,4,1,
3568,4,1,Rick:Ê*snores*
3569,4,1,
3570,4,1,Morty:ÊW-w-what the hell? What a life.
3571,2,1,TV:ÊCoin collecting is considered the perfect hobby.
3572,2,1,beautiful putt right there good birdie.
3573,2,1,That's only the eighth birdie of the day.
3574,2,1,"(SnufflesÊwalks up to Jerry are sits there, looking at him)"
3575,2,1,Jerry:ÊWhat? Why are you looking at me? You want to go outside? Outside?Ê(Sigh)
3576,2,1,(Jerry opens the door to let Snuffles out but he still just stands there)
3577,2,1,Jerry:ÊOutside?
3578,2,1,(Snuffles pees on the carpet)
3579,2,1,Jerry:ÊAre you kidding me?! Come on!
3580,2,1,"Summer:ÊOh, my God."
3581,2,1,(MortyÊhears his dad yelling and runs into the room to check up on him)
3582,2,1,Morty:ÊWhat's wrong?
3583,2,1,Jerry:ÊYour idiot dog!
3584,2,1,"Morty:ÊOh, he he didn't mean it, dad. Did you, snuffles? You're a good boy."
3585,2,1,"Jerry:ÊDon't praise him now, Morty! He just peed on the carpet! Bad dog! Bad!"
3586,2,1,(Jerry grabs Snuffles by the head and stuffs his face into the pee puddle just as Rick walks in)
3587,2,1,"Rick:ÊMorty, come on. I need your help tonight."
3588,2,1,"Jerry:ÊHey, wait, hold on a second, Rick. You wouldn't by any chance have some sort of crazy science thing you could whip up that might help make this dog a little smarter, would you?"
3589,2,1,"Rick:ÊI thought the whole point of having a dog was to feel superior, Jerry. If I were you, I wouldn't pull that thread. Come on, Morty."
3590,2,1,"Jerry:ÊListen, Rick, if you're gonna stay here rent-free and use my son for your stupid science, the least you could do is put a little bit of it to use for the family. You make that dog smart or Morty's grounded!"
3591,2,1,Summer:ÊHa-ha!
3592,2,1,"Morty:ÊAw, man!"
3593,2,1,"Rick:ÊBoy, you really got me up against a wall this time, Jerry."
3594,2,1,(Rick goes into the garage and quickly whips up a helmet and comes back and puts it on Snuffles)
3595,2,1,"Rick:ÊAll right, Ruffles What's his name?"
3596,2,1,Morty:ÊSnuffles.
3597,2,1,"Rick:ÊSnuffles, shake."
3598,2,1,(Snuffles understands his and shakes)
3599,2,1,Rick:ÊRoll over.
3600,2,1,(Snuffles rolls over)
3601,2,1,Rick:ÊGo to the bathroom.
3602,2,1,"(Snuffles goes out of the room, a toilet flush is heard, and then he returns)"
3603,2,1,Jerry:ÊHoly crap!
3604,2,1,Summer:ÊNo way.
3605,2,1,"Rick:ÊYeah, you're at the top of your game now, Jerry. Have fun. Come on, Morty."
3606,2,1,(Rick and Morty go into the garage)
3607,2,1,"Morty:ÊThat was fantastic, Rick!"
3608,2,1,"Rick:ÊYeah, Morty, if you like that, boy, you're you're really going to flip your lid over this one."
3609,2,1,(Rick shows Morty a tiny metal ear-piece like device)
3610,2,1,Morty:ÊW-w-w-what is it?
3611,2,1,"Rick:ÊIt's a device, Morty, that when you put it in your ear, you can enter people's dreams, Morty. It's just like that movie that you keep crowing about."
3612,2,1,"Morty:ÊYou talking about ""Inception""?"
3613,2,1,"Rick:ÊThat's right, Morty. This is gonna be a lot like that, except, you know, it's gonna may-(Belch)-be make sense."
3614,2,1,"Morty:Ê""Inception"" made sense."
3615,2,1,"Rick:ÊYou don't have to try to impress me, Morty. Listen, tonight we're gonna go into the home of your math teacher,ÊMr. Goldenfold, and we're gonna incept the idea in his brain to give you A's in math, Morty. That way you can, you know, y-you're gonna help me with my science, Morty, all the time."
3616,2,1,"Morty:ÊGeez, Rick, in the time it took you to make this thing, couldn't you have just, you know, helped me with my homework?"
3617,2,1,"Rick:ÊAre you listening to me, Morty? Homework is stupid. The whole point is to get less of it."
3618,2,1,(Rick and Morty get into the space cruiser and start going off)
3619,2,1,"Rick:ÊCome on, let's just get over there and deal with this thing. W-we're gonna incept your teacher. You're frustrating me."
3620,2,1,"(Mr. Goldenfold is in his home, watching TV on the couch, eating nachos, half asleep)"
3621,2,1,Mrs. Pancakes:ÊYou don't know me!
3622,2,1,"Mr. Goldenfold:'ÊNice, Mrs. Pancakes real nice."
3623,2,1,(Mr. Goldenfold falls asleep just as Rick and Morty sneak in through his window)
3624,2,1,"Commercial Announcer:ÊNext week on ""The days and nights of Mrs. Pancakes"""
3625,2,1,Mrs. Pancakes:ÊYou don't know me!
3626,2,1,"Mr. Pancakes:ÊThen let me get to know yo, damn it!"
3627,2,1,Rick:ÊUh-oh! Spoilers!
3628,2,1,(Rick quickly turns off the TV)
3629,2,1,Rick:ÊI'm a full season behind.
3630,2,1,"Morty:ÊWow, Rick, I can't believe we're sitting around, standing around in Mr. Goldenfold's house. It's really weird."
3631,2,1,"Rick:ÊIt's about to get a whole lot weirder, Morty."
3632,2,1,"(Rick puts inception devices on everyone and they enter Mr. Goldenfold's dream. Here, he is sitting on the airplane and Mrs. Pancakes is the flight attendant serving snacks)"
3633,2,1,Mrs. Pancakes:ÊWheat thins. Wheat thins.
3634,2,1,Mr. Goldenfold:ÊI'll take two.
3635,2,1,"Mrs. Pancakes:ÊOh, I think you've had enough, sir."
3636,2,1,Mr.Goldenfold:ÊYou don't know me.
3637,2,1,"Rick:ÊAll right, Morty, time to make our move."
3638,2,1,(Rick grabs some sodas and a cloth while Mr. Goldenfold and Mrs. Pancakes play around with each other)
3639,2,1,Mr. Goldenfold:ÊMake it bounce.
3640,2,1,"Mrs. Pancakes:ÊNo, you didn't."
3641,2,1,"Mr. Goldenfold:ÊOh, jiggle it now."
3642,2,1,Mrs. Pancakes:ÊYou better stop with that.
3643,2,1,"(Rick and Morty jump out, disguised as Muslim terrorists, wearing soda bottles as bombs and Morty wearing the cloth on his head like an Islamic woman)"
3644,2,1,Rick:ÊAllahuÊ(Belch)Êakbar! We're gonna take control of this plane! We're gonna 9/11 it unless Morty Smith gets better grades in math!
3645,2,1,"(The passengers are frozen in shock, but Mr. Goldenfold gets up and stands against him)"
3646,2,1,"Rick:ÊHey! I said nobody move, buddy!"
3647,2,1,Mr. Goldenfold:ÊThe name's not buddy. It's Goldenfold. Nice to wheat you!
3648,2,1,"(Mr. Goldenfold throws a bunch of wheat thins at them, and it cuts their flesh like ninja stars)"
3649,2,1,"Rick:ÊTake cover, Morty!"
3650,2,1,"(Mr. Goldenfold suddenly takes out two giant firearms and starts firing them at the two, just after Rick and Morty hide behind the seats, sheltering themselves from the attacks.)"
3651,2,1,Mr. Goldenfold:ÊAAAAAAAAAAAAAAAAAAAAAAAHHHHHHHHHHHHHHHH!!!!!!!!!!!!!!!!!!!
3652,2,1,Morty:ÊOoohhh!
3653,2,1,"Rick:ÊGoldenfold's got more control here than I anticipated. I mean, the guy teaches high-school math.Ê(Belch)ÊI didn't take him for an active dreamer. We've got to take him out so he wakes up, Morty but we can't get killed. If you get killed in someone else's dream, you die for real, Morty."
3654,2,1,Morty:ÊWhat?! Are you kidding me?! Ohhhhhh!
3655,2,1,"Rick:ÊDon't be a baby! You avoid getting shot in real life all the time, Morty. Just do the same thing here, and we'll be fine!"
3656,2,1,"(Jerry is in the living room, controlling Snuffles and showing to Beth how cool it is)"
3657,2,1,Jerry:ÊNow bring me my slippers.
3658,2,1,(Snuffles brings Jerry his slippers)
3659,2,1,"Summer:ÊNow, be my footstool, Snuffles."
3660,2,1,(Snuffles stands in front of her and Summer rests her feet there)
3661,2,1,Jerry:ÊThis is what I'm talking about. This is a dog.
3662,2,1,"Beth (Unimpressed):ÊOh, yeah. This should play out just fine."
3663,2,1,"Jerry:ÊYou said the same thing, equally sarcastically, at our wedding and guess what?"
3664,2,1,"(Everyone is silent for a few seconds while Beth gives him blank stare. Jerry slowly starts to fade into a depressed state as Beth walks off, leaving him)"
3665,2,1,Snuffles:ÊOoowwwwowowwaawaa!
3666,2,1,"Summer:ÊOh, my God! He's trying to tell us something.Ê(Offscreen)ÊThat is so awesome."
3667,2,1,Snuffles:ÊAaaawwaaaaawaawa!
3668,2,1,"Jerry:ÊAw, he's saying ""I love lasagna""."
3669,2,1,Snuffles:ÊOoooyayawawa!
3670,2,1,"Summer:ÊHe's saying ""I love Obama"".Ê(Offscreen)ÊSo cute! I'm posting thisÊ(Onscreen)Êonline, like, right now."
3671,2,1,Jerry:ÊI should call Bob Saget. Is that still a thing?
3672,2,1,(Jerry and Summer leave the room and Snuffles sadly walks over the the glass door and sees his helmet in the reflection)
3673,2,1,Snuffles:ÊHmm?
3674,2,1,"(Snuffles finds the battery case on his helmet and then goes into the kitchen, where he finds a drawer full of batteries)"
3675,2,1,(Mr. Goldenfold is still shooting things up in the plane and Rick attempts to make peace with him)
3676,2,1,"Rick:ÊGoldenfold, we're coming out! We just want to talk!"
3677,2,1,Mr.Goldenfold:ÊWhy would I negotiate with you?
3678,2,1,Rick:ÊBecause we're both rational adults that don't want anything bad to happen. And because I have a human shield.
3679,2,1,(Rick takes out Mrs. Pancakes)
3680,2,1,Mr. Goldenfold:ÊMrs. Pancakes! AAAAAAAAHHHH!!!!!
3681,2,1,Plane Passengers:ÊAAAAAAAAAAAAAAAAAAAHHHHHHHHHHHHHH!!!!!!!!!!!!!!
3682,2,1,"Rick:ÊOh, no, Morty. His subconscious is panicking."
3683,2,1,Plane Passenger:ÊOh no! Run!
3684,2,1,(One of the passengers beats the airlock off the plane and everyone flies out)
3685,2,1,Plane Passengers:ÊAAAAAAAAAAAAAAAAAAHHHHHHHHHHHHHH!!!!!!!!!!!!!!!
3686,2,1,Rick:ÊWhoa! Whoa! Whoa! Whoooooaaaa! Whoa! Whoa! Whoooooaaaa!
3687,2,1,Morty:ÊWhooooa! Whoooooooa! Whoa! Whooooooooaaaaa!
3688,2,1,"(Rick and Morty fall out of the plane, plummeting to their dooms)"
3689,2,1,Morty:ÊAAAAAAAAAAAAAAAAAAAAAAAAHHHHHHHHHH!!!!!!!!!!
3690,2,1,"Rick:ÊRelax, Morty. Look! Mrs. Pancakes has a parachute. Come on!"
3691,2,1,(Rick and Morty grab onto Mrs. Pancakes are her parachute deploys)
3692,2,1,"Mrs. Pancakes:ÊHey, you don't know me!"
3693,2,1,"Morty:ÊOh, no, Rick, look! Goldenfold landed the plane, and he's created aÊ(Offscreen)Êmechanical arm to pluck Mrs. Pancakes out of the air while he lets us fall - into a giant vat of lava!"
3694,2,1,"Rick:ÊPretty concise, Morty. Looks like we've merely prolonged the inevitable. That's it, Morty! Prolonging the inevitable! Listen, if we go into Mrs. Pancakes' dream, everything will go 100 times slower, Morty. That'll buy us some time to figure this out!"
3695,2,1,Mrs. Pancakes:ÊYou don't know m-
3696,2,1,"(Rick slaps Mrs. Pancakes, knocking her out, and then incepts her dream with Morty)"
3697,2,1,"Rick:ÊAll right, let's go."
3698,2,1,"(Rick and Morty go inside of her dream which is a bizarre S&M dungeon filled with obscure gooey, monstrous, alien-like creatures)"
3699,2,1,"Morty:ÊOh, man, Rick, this is pretty weird."
3700,2,1,"Rick:ÊDon't judge, Morty."
3701,2,1,"Morty:ÊOkay. All right, well Look, Mrs. Pancakes is right over there. I'll just go ask her to tell goldenfold not to kill us when she wakes up."
3702,2,1,"Rick:ÊWhoa, whoa, Morty, the trick to incepting is making people think they came up with the idea. Listen to me. If we're gonna incept Mrs. Pancakes, we have to blend. I'll talk to you after lunch."
3703,2,1,(Rick leaves Morty and blends in and then Morty in confronted by a sexualized creature)
3704,2,1,"Sexualized S&M Monster:ÊOoh, hey!"
3705,2,1,"Morty:ÊOoh, oh! Oh, man."
3706,2,1,"(Many more creatures come up and try to seduce him, making him more uncomfortable)"
3707,2,1,Sexualized S&M Monster:ÊCome and join us.
3708,2,1,(Morty starts running)
3709,2,1,"Morty:ÊI'm sorry. No, no."
3710,2,1,"Sexualized S&M Monster:ÊOoh, come here!"
3711,2,1,"Morty:ÊNo, thanks!"
3712,2,1,"Giant Frog Woman:ÊOoh, wow! - Come over here, baby!"
3713,2,1,"Morty:ÊNo, I'm okay."
3714,2,1,(Morty bumps into a human being who looks very hot)
3715,2,1,Morty:ÊWhoa!
3716,2,1,"(The human is revealed to be his sister, Summer)"
3717,2,1,Morty (Shocked):ÊSummer?!
3718,2,1,"Summer:ÊHey, there, stranger. What do you think of these things?"
3719,2,1,(Summer shakes her tits in his face)
3720,2,1,Morty:ÊOhh! Oh! Gross! Gross!
3721,2,1,(Morty starts running away from her and Rick comes up)
3722,2,1,"Rick:ÊWhoa, whoa, whoa! What's the matter with you, Morty? Calm down! You're kind of killing the vibe in here."
3723,2,1,"Morty:ÊIt's Summer! Aw, geez."
3724,2,1,"Rick;ÊLooks like goldenfold has some predilections so shameful he buries them in the dreams of the people in his dreams, including a pervy attraction to your underage sister."
3725,2,1,"Summer:ÊCan you blame him? Come on, old man, little boy. Let's make an inter-generational sandwich."
3726,2,1,"Rick (In Unison With Morty):ÊOh, my God. Put some clothes on for the love of God Summer! Put some - I'm gunna puke! I swear to God I'm gunna puke!"
3727,2,1,"Morty (In Unison With Rick):ÊOh, my God! Put some clothes on, for Pete's sake! This is disgusting! I can't take it, Rick!"
3728,2,1,(Everyone in the dungeon starts noticing them and then an angry centaur who is very much in charge shows up)
3729,2,1,Centaur:ÊSexual hang-ups in the pleasure chamber are punishable by death! Off with their heads!
3730,2,1,"Rick:ÊTime to go another dream deep, Morty!"
3731,2,1,(Rick pops the neck of the centaur and they hook up more devices and incept his dream)
3732,2,1,(Rick and Morty appear in a dark and horrid red rusted chamber where the Centaur is shuttering in fear)
3733,2,1,Morty:ÊWhat the hell? Why would Mr. Goldenfold's dream version of Mrs.
3734,2,1,"Pancakes' dream version of a Centaur be dreaming about a scary place like this, Rick?"
3735,2,1,"Rick:ÊGeez, I don't know, Morty. Wha-what do you want from me?"
3736,2,1,"(A horrible Freddy Krueger monster namedÊScary TerryÊshows up, and starts to horrify them)"
3737,2,1,"Scary Terry:ÊWelcome to your nightmare, bitch! RAAAAAWWWRRR!"
3738,2,1,"Rick:ÊOh, here we go!"
3739,2,1,Morty:ÊOoooooohhhhh! Holy crap!
3740,2,1,(Rick and Morty start running and Scary Terry chases after them)
3741,2,1,Rick:ÊLooks like some sort of legally safe knock-off of an '80s horror character with miniature swords for fingers instead of knives.
3742,2,1,"Scary Terry:ÊI'm scary Terry. You can run, but you can't hide, bitch!"
3743,2,1,(Jerry and Summer are in the living room and Snuffles appears with a robotic arm attached to his helmet)
3744,2,1,"Jerry:ÊWhoa! Hey, buddy. What you got going on there?"
3745,2,1,(Snuffles is now able to communicate and speak English through the helmet)
3746,2,1,Snuffles:ÊSnuffles fix. Make better.
3747,2,1,Summer:ÊHumans understand snuffles now? That is awesome!
3748,2,1,Snuffles:ÊSnuffles want to be understood. Snuffles need to be understood.
3749,2,1,"Jerry:ÊOkay, yeah. I get what Beth was talking about. Fun's over."
3750,2,1,"Summer:ÊWhoa, dad, you can't, like, endow a creature with sentience and then rip it away."
3751,2,1,Jerry:ÊWhy not?
3752,2,1,Summer:ÊI don't know. It's Indian giving.
3753,2,1,(Snuffles turns on the TV to a documentary on dogs and starts watching it)
3754,2,1,"TV:ÊA sophisticated predator, nature's perfect killing machine, the vicious wolf stalks its prey with purpose and skill. It was only with years of selective breeding and genetic altering that this noble beast was transformed into man's subservient little buddy."
3755,2,1,"Summer:ÊAw! Oh, my God! He recognizes the other dogs on TV."
3756,2,1,"(Back in the dream, Rick and Morty are running for their lives, when they come across a creepy singing jump roping girl)"
3757,2,1,"Little Girl:Ê""A,"" ""b"" his name is scary Terry ""C,"" ""d"" he's very scary."
3758,2,1,"Rick:ÊHoly crap! We have to escape into someone else's dreams, Morty!"
3759,2,1,"Morty:ÊOh, man, oh, man, oh, man!"
3760,2,1,"Little Girl:Ê""E,"" ""f"" he'll design your death"
3761,2,1,Rick:ÊThe little girl!
3762,2,1,Morty:ÊHuh?
3763,2,1,"(Rick and Morty knock out the little girl and incept her dream, only to go into a place exactly like the one they're already in)"
3764,2,1,"Little Girl:Ê""J,"" ""k,"" he'll really ruin your day."
3765,2,1,"Rick:ÊAre you kidding me? This again? Oh, man, it looks like we've hit dream bedrock here, Morty."
3766,2,1,"Morty:ÊOh, geez, Rick. W-w-whoa, this isn't good."
3767,2,1,"Scary Terry:ÊNothing but fear from here on out, bitch!"
3768,2,1,Morty:ÊOhhhh!
3769,2,1,"Rick:ÊHoly crap, Morty. He can travel through dreams. He can travel through dreams! We're so screwed!"
3770,2,1,"(Summer is sleeping in the middle of the night but is then woken up by Snuffles, who now has an entire robot body)"
3771,2,1,"Snuffles:ÊWhere are my testicles, Summer? ... Where are my testicles, Summer? They were removed. Where have they gone?"
3772,2,1,"Summer (Scared):ÊOh, wow. That's an intense line of questioning, Snuffles."
3773,2,1,Snuffles:ÊDo not call me that!
3774,2,1,"(Snuffles smashes the mirror, making Summer shriek in fear)"
3775,2,1,"Snuffles:Ê""Snuffles"" was my slave name. You shall now call me Snowball, because my fur is pretty and white."
3776,2,1,"Summer:ÊOkay, Snowball, just calm down, okay? You're scaring me."
3777,2,1,Snuffles:ÊScaring you?
3778,2,1,"(Snuffles smashes the mirror, making Summer shriek in fear)"
3779,2,1,Summer:ÊAAAAAAAHHH!!!!!
3780,2,1,"Snuffles:ÊTell me, Summer, if a human was born with stumpy legs, would they breed it with another deformed human and put their children on display like the dachshund?"
3781,2,1,Summer:ÊUhhh ...
3782,2,1,"(Beth and Jerry rush into the room, hearing her scream and they notice Snuffles)"
3783,2,1,"Jerry:ÊHey. Oh, wow. Okay, is is is everything okay in here?"
3784,2,1,"Snuffles:ÊJerry, come to rub my face in urine again?"
3785,2,1,"Jerry (Scared):ÊNo! No, we were uh, just seeing if Summer wanted to uh ..."
3786,2,1,"Beth (Scared):ÊG-Go on, um, one of our famous midnight family walks!"
3787,2,1,Summer:ÊYeah. Totally. Let's go.
3788,2,1,"(Beth, Jerry, and Summer try to leave, but they are stopped by another dog with a robotic mind control suit)"
3789,2,1,Snuffles:ÊYou will walk when it is time to walk.
3790,2,1,(Screen cuts to black for the intermission break)
3791,2,1,Rick:ÊWhat are we here for again? Incepting? We're trying to incept-
3792,2,1,"Morty:ÊWe're trying to incept me to get an ""A"" in math?"
3793,2,1,"Rick:ÊOh, yeah."
3794,2,1,(Scary Terry appears in the car)
3795,2,1,"Scary Terry:ÊBuckle up, bitch!"
3796,2,1,Morty:ÊOoooooaaahhh!
3797,2,1,(Rick and Morty start running)
3798,2,1,"Morty:ÊMan, he sure says ""bitch"" a lot!"
3799,2,1,"Scary Terry:ÊYou can run, but you can't hide, bitch!"
3800,2,1,"Rick:ÊHold on, Morty. Y-you know what? He keeps saying we can run but we can hide. I say we try hiding."
3801,2,1,Morty:ÊBut that's the opposite of what-
3802,2,1,"Rick:ÊYeah, well, since when are we taking this guy's advice on anything?"
3803,2,1,"Morty:ÊHey, you know what? You got a really good point there, Rick. Like, if the truth was that we could hide, it's not like he'd be sharing that information with us, you know? I-I-I think it's a good idea, Rick."
3804,2,1,Rick:ÊWorst-case scenario we're back to running.
3805,2,1,"(A time lapse transition card shows up, reading ""Six dream hours later"". Rick and Morty are seen hiding and Scary Terry goes past them, still looking for them and not knowing where they are)"
3806,2,1,"Morty:ÊWow, you know what? I mean, it looks like we could have just hid this whole time. Boy, Rick, that was some good thinking."
3807,2,1,"Rick:ÊThanks, Morty. Yeah, it's nice to be on the same page every once in a while."
3808,2,1,Scary Terry:ÊYou can run But you can't hide! (Yawn)
3809,2,1,"Rick:ÊOh, this is perfect, Morty. Look at that. He's getting sleepy. Just a little bit longer before he calls it a day. That's when we make our move."
3810,2,1,"(Scene cuts back to the dogs. They are working in a factory and Jerry, Summer, and Beth are seen, trapped in a cage.)"
3811,2,1,"Jerry:ÊSnuffles, we didn't mean you any harm! This is a huge misunderstanding."
3812,2,1,"Summer:ÊDad, he wants to be called snowball."
3813,2,1,"Jerry:ÊWell, I'm not calling him that. That's ridiculous."
3814,2,1,"Snuffles:ÊYou're being very aggressive, Jerry. Perhaps tomorrow Dr. Scraps will solve that problem with a bit of surgery."
3815,2,1,(Another dog comes out with a pair of mayo scissors)
3816,2,1,Jerry:ÊHuh! You think you can control me with a haircut?
3817,2,1,(Scene cuts back to the dream realm. cary Terry is going back home to his family.)
3818,2,1,"Scary Melissa:ÊHi, honey. You're home early. How was your day?"
3819,2,1,Scary Terry:ÊI don't want to talk about it!
3820,2,1,"Scary Melissa (Angry):ÊOh, of course! You never want to talk about it!"
3821,2,1,"Scary Terry (Angry):ÊGet off my back, bitch!"
3822,2,1,"(Scary Brandon, the baby, starts crying)"
3823,2,1,Scary Melissa (Angry):ÊOut there. Not in here!
3824,2,1,"Scary Terry:ÊYeah, I know, I know. I shouldn't take my anger out on you or Scary Brandon. I love you, Melissa."
3825,2,1,"Scary Melissa:ÊI love you, too, Terry."
3826,2,1,(Rick and Morty are watching from outside the window)
3827,2,1,"Rick:ÊMorty, this is perfect. After a little scary coitus, they should be fast asleep and then we'll incept him."
3828,2,1,"(Rick and Morty go into the Terry's room, when Terry and Melissa are fast asleep)"
3829,2,1,Rick:ÊLooks like scary Terry's having a nightmare.
3830,2,1,"Morty:ÊOh, boy, Rick. I can only imagine what horrible things must, you know scare Scary Terry."
3831,2,1,(Rick and Morty incept his dream and he's having a school related dream)
3832,2,1,"Scary Terry:ÊOh, no! I'm late to class, bitch! Oh, no! I'm not wearing any pants!"
3833,2,1,'(Scary Terry goes to class)
