index,character,episode,line,season
35498,Elaine,179, That's the emergency?,9
35499,Jerry,179, Did you hear what I said?,9
35500,Elaine,179, I was on the other line talking to Jill.,9
35501,Jerry,179," Jill? Well, why didn't you say so?",9
35502,Elaine,179, You said it was an emergency.,9
35503,Jerry,179," So now she's lost a phone face-off? That's even worse than your cell phone        walk-and-talk.",9
35504,Helen,179," Congratulations, they're doing the show.",9
35505,Morty,179," They should have put that show on 5 years ago. Bunch of idiots at that network.        Can I tell you something, Jerry? It's all crap on TV. The only thing I watch is Xena the        Warrior Princess. She must be about six-six.",9
35506,Helen,179, She's not six-six.,9
35507,Morty,179," Jerry, you ever watch that?",9
35508,Jerry,179," Yeah, it's pretty good.",9
35509,Estelle,179, They picked up the show?,9
35510,George,179, I'm moving to California.,9
35511,Frank,179," Oh baby-doll, this kid's going places, I told you.",9
35512,Estelle,179, The NBC guy liked it?,9
35513,George,179, Of course he liked it.,9
35514,Estelle,179, He told you he liked it?,9
35515,George,179, He wouldn't put it on if he didn't like it.,9
35516,Estelle,179," Well, what are you doing?",9
35517,George,179, I'm writing.,9
35518,Estelle,179, You know how to write?,9
35519,Frank,179," Without the writing, you have nothing. You're the ones that make them look good.",9
35520,Estelle,179, Since when do you know how to write? I never saw you write anything.,9
35521,George,179, Ma?!,9
35522,Estelle,179," I don't know how you're going to write all those shows. And where are you get        all the ideas?",9
35523,Frank,179, Would you leave him alone? You'll shatter his confidence!,9
35524,George,179, I don't need any ideas. It's a show about nothing.,9
35525,Estelle,179," Nothing. Please. I'll tell you the truth - the whole thing sounds pretty        stupid to me.",9
35526,Jerry,179," NBC is letting me use their private jet? And I can go anywhere I want? That's        fantastic! Thanks. Great. ",9
35527,Kramer,179, Oh hey!,9
35528,Jerry,179, Hey - how was the beach?,9
35529,Kramer,179," Oh, you missed it, buddy - lot of femininas - some major femininas",9
35530,Jerry,179, I had a little meeting today at NBC. What are you doing?,9
35531,Kramer,179," You know, I went swimming and I can't get this water out of my ear.",9
35532,Jerry,179," So do you remember five years ago, we did that pilot, ""Jerry""? Well,        the new guy at NBC wants to do it. ",9
35533,Kramer,179, You're moving to California?,9
35534,Jerry,179," Yeah, only for a while.",9
35535,Kramer,179," Yeah, but Jerry, what happens if the show's a hit? You could be out there for        years! You might never come",9
35536,Jerry,179," No, I'll be back.",9
35537,Kramer,179," Jerry. It's L.A. Nobody leaves. She's a seductress, she's a siren, she's a        virgin, she's a whore.",9
35538,Jerry,179," And my agent said as a bonus, I can use their private jet, so we'll all go        somewhere - the four of us, one big fling before George and I go to California.",9
35539,Kramer,179, Fling!,9
35540,Elaine,179, So we can go anywhere we want?,9
35541,Jerry,179, Anywhere.,9
35542,Elaine,179, Why are they doing this?,9
35543,Jerry,179," I think they want to make it up to us cause they let this thing sit on their        shelf for five years.",9
35544,Elaine,179, This is all very exciting.,9
35545,George,179, So? Where are we going?,9
35546,Kramer,179, I say Japan.,9
35547,Elaine,179, Why Japan?,9
35548,Kramer,179," Oh - geishas - they cater to your every whim. They're shy at first, but they're        quite skilled at conversation. They can discuss anything from world affairs to the fine        art of fishing - or baking.",9
35549,Elaine,179, Oh - I got it - how about Russia?,9
35550,Jerry,179," Russia, it's so bleak.",9
35551,Elaine,179, It's not bleak - it's springtime.,9
35552,Jerry,179, It's still bleak.,9
35553,Elaine,179, You can't be bleak in spring.,9
35554,Jerry,179, You can be bleak in spring.,9
35555,George,179," If you're bleak, you're bleak.",9
35556,Elaine,179, What about Switzerland?,9
35557,Kramer,179," Oh - Switzerland - the Von Trapp family, huh?",9
35558,George,179, It's a bit hilly - no?,9
35559,Elaine,179, You're not going to do any walking.,9
35560,George,179, What if I want to walk around a little?,9
35561,Elaine,179, So then you'll walk down the hill and we'll pick you up.,9
35562,George,179, What if I'm at the bottom?,9
35563,Elaine,179," All right! You know what, just forget it!",9
35564,Jerry,179," Alright - come on - come on now, people. Let's face it, we're not all going to        agree on anything. ",9
35565,Elaine,179, I'll go to Paris.,9
35566,George,179, Me too.,9
35567,Kramer,179, Oh yeah - oui oui.,9
35568,Jerry,179," So that's it - it's settled, we're going to Paris.",9
35569,Group,179, Yeah!,9
35570,Elaine,179," Hey. NBC limo is downstairs - beep beep beep. {NBC tune} I'm just going to call        Jill one more time before we go.",9
35571,Jerry,179," Wait, you can't make a call like that on your way out. You can't rush that        conversation.",9
35572,Elaine,179," Well, I can't call from the limo. Can I call from the plane?",9
35573,Jerry,179," First you make a cell-phone walk-and-talk, then she loses a call-waiting        face-off, now you're talking about",9
35574,Elaine,179," All right, I'll just have to call her from Paris.",9
35575,Newman,179," Hello, Jerry.",9
35576,Jerry,179," Hello, Newman. What gives?",9
35577,Newman,179," I was speaking earlier with Kramer and he mentioned something about a private        jet to Paris?",9
35578,Jerry,179," Yeah, that's right.",9
35579,Newman,179," Well, I hear it's quite beautiful there this time of year, and of course you        know I'm one-quarter French.",9
35580,Jerry,179, Really.,9
35581,Newman,179," Oh yes, in fact I still have family there. This probably won't interest you,        but I have a cousin there who's suffering very badly. She's lost all use of her muscles.        She can only communicate by blinking. I would so love to see her - bring a ray of sunshine        into her tragic life. But alas, I can't afford it, for I am, as you know, but a simple        postal worker.",9
35582,Jerry,179, That's a shame.,9
35583,Newman,179, Take me! Take me!,9
35584,Jerry,179," Oh, forget it. Pull yourself together. You're making me sick. Be a man!",9
35585,Newman,179," All right! But hear me and hear me well - The day will come. Oh yes, mark my        words, Seinfeld - your day of ",9
35586,Captain,179," Ah, Jerry?",9
35587,Jerry,179, Yeah.,9
35588,Captain,179," I'm Captain Maddox this is my co-pilot, Kurt Adams. Ready to go to Paris?",9
35589,Jerry,179, All set. We'll just grab the bags.,9
35590,Captain,179, Don't worry about that. We'll take care of them for you.,9
35591,Jerry,179, Just keeps on getting better and better.,9
35592,Jerry,179, Not bad.,9
35593,Elaine,179, Wow!,9
35594,Kramer,179, The only way to fly.,9
35595,George,179, This is it?,9
35596,George,179," I'm sorry - I have to say, I'm a little disappointed, I thought it would be a        lot nicer.",9
35597,Jerry,179, You're complaining about a private jet?,9
35598,George,179, You think this is the plane that Ted Danson gets?,9
35599,Jerry,179, Ted Danson is not even on the network anymore.,9
35600,George,179," Still, I bet when they gave him a plane, it was a lot nicer than this one.",9
35601,Elaine,179, Will you shut up? You are ruining the whole trip.,9
35602,George,179," This is a real piece of junk. I don't even feel safe on this thing. I have a        good mind to write a letter toMr. Kimbrough.",9
35603,Jerry,179, You're not writing any letters!,9
35604,Elaine,179, Will you turn around?,9
35605,George,179, Why?,9
35606,Elaine,179, You are annoying me sitting like that. It's effeminate.,9
35607,George,179, It's effeminate to sit like this? ,9
35608,Elaine,179," Yes, I think it's a little effeminate.",9
35609,George,179, How is this effeminate?,9
35610,Elaine,179, I don't know - it just is.,9
35611,George,179," Kramer, what are you doing?",9
35612,Jerry,179, Still got water in your ear?,9
35613,Kramer,179, Can't get rid of it. Maybe it leaked inside my brain.,9
35614,George,179, Would you stop that? It's not safe to be jumping up and down on a plane.,9
35615,Kramer,179," I got to get it out, I can't take this anymore.",9
35616,George,179," Kramer, don't be fooling around up here.",9
35617,George,179, Kramer!,9
35618,Captain,179," Hey, get the hell out of here!",9
35619,Elaine,179, What is that?,9
35620,George,179, Oh my God!,9
35621,Elaine,179, What is that noise? What is that noise?,9
35622,Jerry,179," Kramer, what the hell did you do?",9
35623,Kramer,179, I lost my balance.,9
35624,Elaine,179, Oh my God!,9
35625,Elaine,179, What's going on?,9
35626,Jerry,179, Kramer!,9
35627,Kramer,179, It was an accident.,9
35628,George,179, I told you to stop with the hopping.,9
35629,Elaine,179," Oh my God, we're going down. We're going to die!",9
35630,George,179, Just when I was doing great. I told you God wouldn't let me be successful.,9
35631,Jerry,179, Is this it? Is this how it ends? It can't- it can't end like this.,9
35632,Kramer,179, I'm ready! I'm ready! Glory hallelujah!,9
35633,George,179, Jerry? Jerry can you hear me?,9
35634,Jerry,179, Yeah.,9
35635,George,179, There's something I have to tell you.,9
35636,Jerry,179, What? What is it?,9
35637,George,179, I cheated in the contest.,9
35638,Elaine,179, What?,9
35639,Jerry,179, What?,9
35640,George,179, The contest - I cheated.,9
35641,Jerry,179, Why?,9
35642,George,179, Because I'm a cheater! I had to tell you.,9
35643,Jerry,179, Great - I won.,9
35644,Elaine,179," Jerry, I gotta tell you something too.",9
35645,Jerry,179," Yeah, Elaine I got something I want to say to you.",9
35646,Elaine,179, No no - me first.,9
35647,Jerry,179, Alright.,9
35648,Elaine,179," Jerry, I've always loved ..u..",9
35649,George,179, Hey - What's going on?,9
35650,Kramer,179, We're straightening out!,9
35651,Elaine,179, We're straightening out?,9
35652,Jerry,179, We're straightening out!,9
35653,George,179, We're straightening out!,9
35654,Group,179, Yeah!,9
35655,Captain,179," Well, again, sorry about that little mishap. But once you get everything        checked out there shouldn't be anymore problems.",9
35656,Jerry,179, Where are we?,9
35657,Captain,179," Latham, Massachusetts. Why don't you take a cab into town, get yourself        something to eat. I got your beeper number - I'll beep you as soon as we're ready.",9
35658,Jerry,179, Okay.,9
35659,Elaine,179, Okay.,9
35660,Jerry,179, We'll see you later.,9
35661,Elaine,179," Well, what are we going to do about Paris? I mean are we actually going to get        back on this plane?",9
35662,Jerry,179," I say we go back to New York, and take a regular flight.",9
35663,George,179," I'm not getting on a regular plane now - I'm all psyched up to go on a private        jet. No way I'm getting on a regular plane.",9
35664,Elaine,179," Well, I'm sure that they would fly us first class.",9
35665,George,179," First class doesn't make it anymore. Now you get on the phone with Kimbrough,        tell him what happened and tell him to get another plane down here, but this time, the        good one - the Ted Danson plane.",9
35666,Jerry,179," Alright, I'll feel him out.",9
35667,George,179," Yeah, just tell him to hurry it up.",9
35668,Stranger,179, Nice day.,9
35669,Jerry,179, Another one?,9
35670,Robber,179," Alright fatso, out of the car.",9
35671,Kramer,179, I want to capture this.,9
35672,Robber,179, Come on! Gimme your wallet.,9
35673,Victim,179, Don't shoot.,9
35674,Jerry,179," Well, there goes the money for the lipo.",9
35675,Elaine,179," See, the great thing about robbing a fat guy is it's an easy getaway. You know?        They can't really chase ya!",9
35676,George,179, He's actually doing him a favor. It's less money for him to buy food.,9
35677,Robber,179," I want your wallet. Come on. Come on, come on.",9
35678,Jerry,179," That's a shame. Alright, I'm gonna call NBC.",9
35679,Victim,179," Officer, he's stealing my car! Officer, I was carjacked. I was held up at        gunpoint! He took my wallet, everything!",9
35680,Jerry,179," Okay, thanks anyway. They can't get another plane.",9
35681,Kramer,179," All right, what's wrong with the plane we got? They're just checking it out.",9
35682,Elaine,179, Forget it.,9
35683,Jerry,179," No, no, no. We're not getting on there. Come on, let's go get something to eat        in Sticksville.",9
35684,Officer,179," All right, hold it right there.",9
35685,Kramer,179, What?,9
35686,Officer,179, You're under arrest.,9
35687,Jerry,179, Under arrest? What for?,9
35688,Officer,179, Article 223-7 of the Latham County Penal Code.,9
35689,Elaine,179," What? No, no - we didn't do anything.",9
35690,Officer,179, It's new. It's called the Good Samaritan Law. Let's go.,9
35691,Elaine,179, The Good Samaritan Law? Are they crazy?,9
35692,George,179, Why would we want to help somebody?,9
35693,Elaine,179, I know.,9
35694,George,179, That's what nuns and Red Cross workers are for.,9
35695,Kramer,179, The Samaritans were an ancient tribe - very helpful to people.,9
35696,Elaine,179," Alright - um, excuse me, hi, could you tell me what kind of law this is.",9
35697,Deputy,179," Well, they just passed it last year. It's modeled after the French law. I heard        about it after Princess Diana was killed and all those photographers were just standing        around.",9
35698,Jerry,179," Oh, yeah.",9
35699,Elaine,179," Oh, yeah.",9
35700,Deputy,179," You're the first ones to be arrested on it, probably in the whole country.",9
35701,George,179," All right, so what's the penalty here? Let's just pay the fine or something and        get the hell out of here.",9
35702,Deputy,179," Well, it's not that easy. Now see, the law calls for a maximum fine of $85,000        and as much as five years in prison.",9
35703,Elaine,179, What?,9
35704,George,179," Oh no no no no - we have to be in California next week. We're starting a TV        show.",9
35705,Deputy,179," California? Oh gosh, I don't think so. Yeah, my guess is you're gonna be        prosecuted. Better get yourselves a good lawyer.",9
35706,Chiles,179," Who told you to put the cheese on? Did I tell you to put the cheese on? I        didn't tell you to put the cheese on.",9
35707,Secretary,179, Jerry Seinfeld on the phone.,9
35708,Chiles,179," You people with the cheese. It never ends. Hello? Uh huh. Uh huh. Uh huh. Good        Samaritan Law? I never heard of it. You don't have to help anybody. That's what this        country's all about. That's deplorable, unfathomable, improbable. Hold on. Suzie, cancel        my appointment with Dr. Bison. And pack a bag for me. I want to get to Latham,        Massachusetts,right away.",9
35709,Prosecutor,179," So they got Jackie Chiles, huh?",9
35710,D.A. Hoyt,179," Uh huh. You know what that means. This whole place is going to be swarming        with media by the time this thing is over. You're not going to be able to find a hotel        room in this town. The whole country is going to be watching us. Now we got to do whatever        it takes to win it, no matter what the cost. The big issue in this trial is going to be ",9
35711,Kramer,179," Mmmm, this is pretty good chow, huh?",9
35712,George,179," Would it kill him to check up on us? No - drops off the meals and that's it. I        realize we're prisoners, but we're still entitled to catsup.",9
35713,Elaine,179, I guess we could've called for help.,9
35714,Jerry,179, But then we would have missed the whole thing.,9
35715,Kramer,179, I still had it on video. We could have watched it later.,9
35716,George,179," Yeah, he's right.",9
35717,Jerry,179, I forgot about the video.,9
35718,Elaine,179, Sure - the video.,9
35719,Elaine,179, What is that?,9
35720,Jerry,179, Plane's ready.,9
35721,Rivera,179," Hi everybody, I'm Geraldo Rivera. Tonight we'll be talking about what most of        you have probably been ",9
35722,Wells,179," Yes. Good evening, Geraldo.",9
35723,Rivera,179, What's the mood? What's going on tonight?,9
35724,Wells,179," Well, Latham is fairly quite tonight, considering the media circus that has        descended upon this quaint little town.",9
35725,Rivera,179," And what about the defendants - the so-called New York Four. How are they        holding up?",9
35726,Wells,179," Well, I did speak with one of the deputies who had some contact with them, and        he told me quote ""There's no love lost with that group.""",9
35727,Rivera,179," Anything else, Jane?",9
35728,Wells,179," There also seems to be some friction between Mr. Seinfeld, and Ms. Benes. The        rumor is that they once dated,",9
35729,Rivera,179," Well, ladies and gentlemen, who know, maybe this trial will bring them closer        together. Maybe they'll even end up getting married.",9
35730,Helen,179, I hope you packed enough - this trial could last for weeks.,9
35731,Morty,179, What's all that?,9
35732,Helen,179, Cereal.,9
35733,Morty,179, You're packing cereal?,9
35734,Helen,179, I'm bringing it for Jerry.,9
35735,Morty,179, You got enough here for a life sentence.,9
35736,Helen,179, He likes it. He says he misses that more that anything.,9
35737,Morty,179, So bring a snack-pack.,9
35738,Estelle,179," Poor Georgie, was it our fault this happened to him? Did we do something        wrong? Maybe it was our fault.",9
35739,Frank,179, Maybe it was your fault. It wasn't my fault. I can tell you that.,9
35740,Estelle,179," Oh, so it was my fault, but not yours.",9
35741,Frank,179, You were the one who smothered him.,9
35742,Estelle,179, I did not smother him.,9
35743,Frank,179, You smothered! He couldn't get any air! He couldn't breathe! He was suffocating!,9
35744,Estelle,179," Sure, and you were always in Korea with your religious chachkis.",9
35745,Frank,179, I had to make a living!,9
35746,Kramer,179," This is excellent huh? Don't worry I didn't use too much milk, cause I know we        gotta make it last.",9
35747,Jerry,179," You know I've had to reduce my milk level. My whole life I've always filled to        at least three quarters - sometimes, to the top of the cereal. Now, to conserve, I can't        even see the milk anymore. It's a big adjustment.",9
35748,Kramer,179, I bet.,9
35749,Jerry,179, It's one of the hardest things I've ever had to do.,9
35750,Chiles,179, Good morning.,9
35751,Elaine,179," Good morning, Jackie.",9
35752,Jerry,179, Good morning.,9
35753,Chiles,179, Is everybody ready? Didn't I tell you I wanted you to wear the cardigan? ,9
35754,George,179, It makes me look older.,9
35755,Chiles,179," Look older? Do you think this is a game? Is that what you think this is? I'm        trying to give you amoral compass. You have no moral compass. You're going to walk into        that courtroom, and the jury's going to see a mean, nasty, evil George Costanza. I want        them to see Perry Como. No one's going to convict Perry Como. Perry Como helps out a fat        tub who's getting robbed. ",9
35756,Chiles,179, Do you think it's funny?,9
35757,Jerry,179, No.,9
35758,Chiles,179," You damn right it isn't. You better not be carrying on laughing in that        courtroom, funny man. Cause if you start getting all smart-alecky, making wisecracks,        acting a fool, you gonna find yourself in here for a long, long time. I don't like that        tie. Suzie, get one of my ties from my briefcase.",9
35759,Elaine,179," How do I look, Jackie?",9
35760,Chiles,179," Oh, you looking good. You look strong. You one fine-looking sexy lady.",9
35761,Elaine,179," Thank you, Jackie.",9
35762,Kramer,179," How bout me, Jackie?",9
35763,Chiles,179," Kramer, you always look good. You got respect for yourself. You're genuine.        Jury's going to pick up on that.",9
35764,Chiles,179, Here.,9
35765,Jerry,179, This one?,9
35766,Chiles,179, That's right.,9
35767,Jerry,179, Do I have to?,9
35768,Elaine,179," Jackie says put it on, Jerry.",9
35769,Bailiff,179," All rise. Fourth District County Court, Latham, Massachusetts is now in        session. The Honorable Judge ",9
35770,George,179, Vandelay? The judge's name is Vandelay?,9
35771,Chiles,179, Vanda who?,9
35772,George,179," Jerry, did you hear that?",9
35773,Jerry,179, Yeah.,9
35774,George,179, I think that's a good sign.,9
35775,Vandelay,179, Is the District Attorney ready to proceed?,9
35776,Hoyt,179," We are, Your Honor.",9
35777,Vandelay,179, Mr. Hoyt.,9
35778,Hoyt,179," Ladies and gentlemen, last year, our City Council by a vote of twelve to two,        passed a Good Samaritan Law. Now, essentially, we made it a crime to ignore a fellow human        being in trouble. Now this group from New York not only ignored, but, as we will prove,        they actually mocked the victim as he was being robbed at gunpoint. I can guarantee you        one other thing, ladies and gentlemen, this is not the first time they have behaved in        this manner. On the contrary, they have quite a record of mocking and maligning. This is a        history of selfishness, self-absorption, immaturity, and greed. And you will see how        everyone who has come into contact with these four individuals has been abused, wronged,        deceived and betrayed. This time, they have gone too far. This time they are going to be        held accountable. This time, they are the ones who will ",9
35779,Vandelay,179, Mr. Chiles.,9
35780,Chiles,179," I am shocked and chagrined, mortified and stupefied. This trial is outrageous!        It is a waste of the taxpayers' time and money. It is a travesty of justice that these        four people have been incarcerated while the real perpetrator is walking around laughing -        lying and laughing, laughing and lying. You know what these four people were? They were        innocentbystanders. Now, you just think about that term. Innocent. Bystanders. Because        that's exactly what they were. We know theywere bystanders, nobody's disputing that. So        how can a bystander be guilty? No such thing. Have you ever heard of a guilty bystander?        No, because you cannot be a bystander and be guilty. Bystanders are by definition,        innocent. That is the nature of bystanding. But no, they want to change nature here. They        want to create a whole new animal - the guilty bystander. Don't you let them do it. Only        you can stop them.",9
35781,Vandelay,179, Is the prosecution ready to present its first witness?,9
35782,Hoyt,179," We are, Your Honor. Call Officer Matt Vogel to the stand.",9
35783,Bailiff,179, Call Matt Vogel.,9
35784,Hoyt,179, So they were just standing there?,9
35785,Voleg,179, Yes.,9
35786,Hoyt,179, Did one of them have a video camera?,9
35787,Vogel,179, Yes.,9
35788,Hoyt,179," Your Honor, with the court's permission, we would like to play back that video        and enter it into evidence as Exhibit A.",9
35789,Vandelay,179, Proceed.,9
35790,Victim,179, Don't shoot.,9
35791,Jerry,179," Well, there goes the money for the lipo.",9
35792,Elaine,179," See, the great thing about robbing a fat guy is it's an easy getaway. They        can't really chase ya!",9
35793,George,179, He's actually doing him a favor. It's less money for him to buy food.,9
35794,[Witness,179, the victim of the robbery],9
35795,Hoyt,179, So they just stood there and did nothing?,9
35796,Victim,179," Yeah, nothing. Nothing!",9
35797,Hoyt,179, No further questions.,9
35798,George,179," Hey! Great plane! Thanks a lot. Piece of junk. You know you almost got us        killed!",9
35799,Hoyt,179, Call Mabel Choate to the stand.,9
35800,Bailiff,179, Call Mabel Choate.,9
35801,Chiles,179," Your Honor. I most strenuously and vigorously object to this witness. She was        not present at the time of ",9
35802,Hoyt,179," Your Honor, the prosecution has gone to great lengths and considerable cost to        find these character witnesses.It is imperative that we establish this is not merely an        isolated incident. It's part of a pattern of anti-social behavior that's been going on for        years.",9
35803,Vandelay,179, Objection overruled. I'll hear the witness.,9
35804,Hoyt,179," Now, Mrs. Choate, would you please tell the court what happen the evening of        January 4th.",9
35805,Choate,179," Well, I was in Snitzer's Bakery when I got accosted by that man.",9
35806,Hoyt,179, Let the record show that she is pointing at Mr. Seinfeld.,9
35807,Hoyt,179, What did he want?,9
35808,Choate,179, My marble rye.,9
35809,Hoyt,179, Your marble rye?,9
35810,Choate,179," I got the last one. He kept persisting, and I said no.",9
35811,Hoyt,179, And then you left the bakery.,9
35812,Choate,179, That's right.,9
35813,Hoyt,179," But it didn't end there, did it, Mrs. Choate?",9
35814,Choate,179, Oh no.,9
35815,Jerry,179, Gimme that rye.,9
35816,Choate,179, Stop it.,9
35817,Jerry,179, I want that rye lady.,9
35818,Choate,179, Help - someone help.,9
35819,Jerry,179," Shut up, you old bag!",9
35820,Hoyt,179, No further questions.,9
35821,Hoyt,179, I call Marla Penny to the stand.,9
35822,Bailiff,179, Call Marla Penny.,9
35823,Jerry,179, The virgin!,9
35824,Hoyt,179, And what was your connection to the defendants?,9
35825,Penny,179, I dated Mr. Seinfeld for several weeks in the autumn of 1992.,9
35826,Hoyt,179," Then on the evening of October 28, there was an abrupt end to that relationship.        Tell us what happened.",9
35827,Penny,179, It's rather difficult to talk about.,9
35828,Hoyt,179, It's alright. Take your time.,9
35829,Penny,179," Well, I became aware of a -",9
35830,Hoyt,179, A what?,9
35831,Penny,179," A, uh -",9
35832,Hoyt,179, Yes?,9
35833,Penny,179, A contest.,9
35834,Hoyt,179, Contest? ,9
35835,Penny,179, Yes.,9
35836,Hoyt,179, What was the nature of the contest?,9
35837,Penny,179," Oh please, I can't.",9
35838,Hoyt,179, It's okay.,9
35839,Penny,179, The four of them made a wager to see if they could -,9
35840,Hoyt,179, Yes?,9
35841,Penny,179, To see who could go the longest without gratifying themselves.,9
35842,Peterman,179, For the love of God!,9
35843,Penny,179," It was horrible, horrible!",9
35844,Hoyt,179, Call Donald Sanger to the stand.,9
35845,Jerry,179, Who the hell is that?,9
35846,Mr. Sanger,179," Come on Donald, you're doing fine.",9
35847,George,179, The Bubble Boy!,9
35848,Chiles,179, Bubble Boy?,9
35849,Jerry,179," That's right, the Bubble Boy.",9
35850,Chiles,179, What's a Bubble Boy?,9
35851,Jerry,179, He's a boy who lives in a bubble.,9
35852,Bubble Boy,179, What the hell are all you looking at?,9
35853,Hoyt,179," So Donald, would you please tell the court about the incident that occurred in        your house, October 7th, 1992.",9
35854,Bubble Boy,179," Well, Jerry Seinfeld was supposed to come to my house, but his friend        Costanza showed up instead, so I challenged him to a game of Trivial Pursuit.",9
35855,George,179, Who invaded Spain in the Eighth Century?,9
35856,Bubble Boy,179, That's a joke - the Moors.,9
35857,George,179," Oh no - I'm so sorry, it's the Moops. The correct answer is the Moops.",9
35858,Bubble Boy,179," Moops? Let me see that. That's not Moops, you jerk. It's Moors. It's a        misprint.",9
35859,George,179," Sorry, the card says Moops.",9
35860,Bubble Boy,179, It doesn't matter. It's Moors - there's no Moops.,9
35861,George,179, It's Moops.,9
35862,Bubble Boy,179, Moors!,9
35863,George,179, Moops!,9
35864,George,179, Help! Someone!,9
35865,Bubble Boy,179," There's no Moops, you idiot.",9
35866,Susan,179, Stop it! Let go of him!,9
35867,Mrs. Sanger,179," Donald, stop it. No. Donald, stop it.",9
35868,George,179, It was Moops.,9
35869,Bubble Boy,179, Moors.,9
35870,[Witness,179," the lady Kramer gave a defective wheelchair to in ""The Handicapped        Spot""]",9
35871,Hoyt,179," So Mr. Costanza parked in a handicapped spot, and as a result you got in an        accident, and your wheelchair was destroyed?",9
35872,Lady,179, That's right.,9
35873,Hoyt,179, And then Mr. Kramer gave you a used wheelchair?,9
35874,Lady,179, That's right.,9
35875,[Witness,179," Dr. Wilcox, the doctor on duty when Susan died]",9
35876,Hoyt,179, So you were the doctor on duty the night Susan Ross died?,9
35877,Wilcox,179," Yes, that's right. It was May 16, 1996. I'll never forget it.",9
35878,Hoyt,179," So you broke the news to Mr. Costanza? Could you tell the court, please, what his        reaction was?",9
35879,Wilcox,179, I would describe it as restrained jubilation.,9
35880,Mr. Ross,179, Murderer!,9
35881,Mrs. Ross,179, He killed our daughter! He knew those envelopes were toxic!,9
35882,Vandelay,179, Order in this court!,9
35883,Hoyt,179, Call Sidra Holland to the stand.,9
35884,Chiles,179," Whew! Look at this one, she fine. You dated her?",9
35885,Hoyt,179, So you met Jerry Seinfeld in a health club sometime in 1993?,9
35886,Sidra,179, Yes.,9
35887,Hoyt,179, And you also met Miss Benes in that same health club?,9
35888,Sidra,179," Yes, that's true.",9
35889,Hoyt,179, Would you describe the circumstances of that meeting.,9
35890,Sidra,179," We were in the sauna, making chit-chat.",9
35891,Sidra,179," You know, I've seen you around the club. My name's Sidra. This is Marcie.",9
35892,Elaine,179," Oh, hi, I'm Elaine.",9
35893,Hoyt,179," So, she pretended to trip, and she fell into your breasts?",9
35894,Sidra,179, Yes.,9
35895,Hoyt,179, Why would she do something like that?,9
35896,Sidra,179, Because he sent her in there to find out if they were real.,9
35897,[Witness,179," Joe Bookman, library cop]",9
35898,Hoyt,179, State your name.,9
35899,Bookman,179," Bookman, Joe Bookman.",9
35900,Hoyt,179, And what's your occupation?,9
35901,Bookman,179, I'm a library cop.,9
35902,Hoyt,179, What does a library cop do?,9
35903,Bookman,179, We chase down library delinquents.,9
35904,Hoyt,179, Anyone in this room ever delinquent?,9
35905,Bookman,179," Yeah, he was. Right over there - Seinfeld.",9
35906,Hoyt,179, How long was his book overdue?,9
35907,Bookman,179, 25 years. We don't call them delinquent after that long.,9
35908,Hoyt,179, What do you call them?,9
35909,Bookman,179, Criminals.,9
35910,[Witness,179, George's old girlfriend],9
35911,Hoyt,179, So you and Mr. Costanza were dating.,9
35912,Woman,179, Yes.,9
35913,Hoyt,179, And then what happened?,9
35914,Woman,179," Well, I invited him to attend my son's birthday party and -",9
35915,George,179, Fire! Get out of the way!,9
35916,[Witness,179, parking lot security guard],9
35917,Guard,179," At the time, I was employed as a security guard in the parking lot at the Garden        Valley Shopping Mall.",9
35918,Jerry,179, Why would I do it unless I was in mortal danger? I know it's against the law.,9
35919,Guard,179, I don't know.,9
35920,Jerry,179, Because I could get uromycitisis poisoning and die - that's why.,9
35921,Hoyt,179," Uromycitisis! I wonder if they're having any trouble controlling themselves        during this trial? Perhaps these two ",9
35922,Chiles,179," Objection, Your Honor! This is completely inappropriate! My clients' medical        condition is not on trial here! ",9
35923,Vandelay,179," Sit down, Mr. Chiles.",9
35924,[Witness,179, Police Detective],9
35925,Hoyt,179," Alright, Detective, then what happened?",9
35926,Detective,179," We got a tip that a lot of prostitutes had been turning tricks in the        parking lot.",9
35927,Pro,179, You just cost me some money.,9
35928,Kramer,179," Cool it, lady. Cool it. Cool it, lady. Cool it.",9
35929,Police,179, Police officers - freeze right there!,9
35930,Hoyt,179," So Cosmo Kramer was, in fact, a pimp.",9
35931,[Witness,179, the low-talker],9
35932,Hoyt,179, So you asked Mr. Seinfeld if he would wear your puffy shirt on the Today Show?,9
35933,Hoyt,179, Excuse me?,9
35934,Chiles,179," Uh, excuse me, Your Honor, but what is the point of this testimony? This        woman's a low-talker. I can't hear ",9
35935,[Witness,179, George Steinbrenner],9
35936,Hoyt,179, Call George Steinbrenner to the stand.,9
35937,Bailiff,179, Call George Steinbrenner.,9
35938,Hoyt,179, So George Costanza came to work for you in May of 1994?,9
35939,Steinbrenner,179," Yes, that's right, he was good kid - a lovely boy. Shared his calzone        with me - that was a heck of a sandwich, wasn't it, Georgie?",9
35940,George,179," Yes, sir, that was a good sandwich, sir.",9
35941,Steinbrenner,179, He had one little problem though.,9
35942,Hoyt,179, What was that?,9
35943,Steinbrenner,179, He was a communist. Thick as they come. Like a big juicy steak.,9
35944,Frank,179, How could you give twelve million dollars to Hideki Irabu?!,9
35945,Vandeley,179, Order!,9
35946,[Witness,179," Man from ""The Little Jerry""]",9
35947,Hoyt,179, Cock fighting?,9
